#{"t_start": 1788796309.891251, "env_id": "None"}
r,l,t
310.02606,300,677.443186
189.87076,300,677.443315
258.60736,300,677.443328
247.08662,300,677.443336
91.21693,300,677.443343
171.92496,300,677.44335
273.97244,300,677.443357
309.18097,300,677.443365
228.33417,300,677.443372
195.25627,300,677.443379
263.64783,300,677.443384
218.85037,300,677.44339
259.55502,300,677.443398
150.6108,300,677.443403
299.72324,300,677.443409
163.23802,300,677.443415
316.67294,300,677.44342
154.88704,300,677.443426
85.04493,300,677.443432
219.28311,300,677.443438
255.77791,300,677.443444
284.55255,300,677.44345
61.833504,300,677.443457
138.00543,300,677.443463
241.65646,300,677.443468
-252.72249,300,677.443474
257.22803,300,677.44348
-3030.8728,300,677.443488
174.21313,300,677.443495
108.074554,300,677.443502
273.6153,300,677.443508
205.17282,300,677.443514
245.84534,300,677.443521
277.49872,300,677.443527
190.37628,300,677.443533
316.0096,300,677.443539
148.23729,300,677.443545
-955.9343,300,677.44355
276.22818,300,677.443556
101.85645,300,677.443562
194.6435,300,677.443568
234.74362,300,677.443575
164.61685,300,677.443581
315.26575,300,677.443587
176.5687,300,677.443592
303.86014,300,677.443598
-1943.1086,300,677.443603
123.045654,300,677.443609
264.64307,300,1348.723295
217.5029,300,1348.723385
226.95518,300,1348.723397
234.01204,300,1348.723404
99.33029,300,1348.723411
213.07143,300,1348.723417
335.12402,300,1348.723423
246.6746,300,1348.723429
270.79062,300,1348.723435
256.17255,300,1348.723442
197.39708,300,1348.723449
220.52515,300,1348.723454
199.40886,300,1348.723461
186.25375,300,1348.723467
256.03983,300,1348.723473
146.2755,300,1348.723479
292.7856,300,1348.723485
154.67247,300,1348.723491
86.18465,300,1348.723497
227.32848,300,1348.723503
228.96878,300,1348.723509
345.1834,300,1348.723515
73.608574,300,1348.723522
158.93724,300,1348.723528
188.31998,300,1348.723534
132.49925,300,1348.72354
199.44254,300,1348.723546
73.771065,300,1348.723552
148.35133,300,1348.723558
115.145805,300,1348.723564
230.29375,300,1348.72357
166.69516,300,1348.723577
220.97612,300,1348.723583
272.52542,300,1348.723589
257.7894,300,1348.723595
258.54437,300,1348.7236
188.58594,300,1348.723606
88.150925,300,1348.723612
225.1245,300,1348.723619
171.42363,300,1348.723624
243.94714,300,1348.72363
168.22896,300,1348.723636
227.17194,300,1348.723642
309.39313,300,1348.723648
239.86098,300,1348.723654
215.36264,300,1348.72366
59.482887,300,1348.723665
120.598976,300,1348.723671
455.70456,300,2008.839537
286.22836,300,2008.839634
409.31442,300,2008.839646
414.74222,300,2008.839653
173.71527,300,2008.839659
331.05737,300,2008.839665
471.95486,300,2008.839671
438.95255,300,2008.839678
459.24792,300,2008.839684
333.10037,300,2008.839689
370.2842,300,2008.839696
300.5219,300,2008.839702
332.01642,300,2008.839709
267.2731,300,2008.839715
449.6229,300,2008.839721
264.19904,300,2008.839727
464.34775,300,2008.839733
269.31177,300,2008.839739
162.95265,300,2008.839745
280.56403,300,2008.839751
325.95282,300,2008.839757
467.69962,300,2008.839763
-261.36884,300,2008.83977
229.59113,300,2008.839776
339.92737,300,2008.839783
204.58635,300,2008.839789
344.03372,300,2008.839796
-3272.2864,300,2008.839802
271.8634,300,2008.839808
196.63611,300,2008.839814
361.54922,300,2008.83982
290.06104,300,2008.839826
372.40286,300,2008.839834
459.30923,300,2008.839841
399.14337,300,2008.839847
441.4162,300,2008.839853
250.70387,300,2008.839859
-1121.2103,300,2008.839865
382.06607,300,2008.839871
216.25238,300,2008.839877
330.99753,300,2008.839883
314.5781,300,2008.839888
288.37494,300,2008.839895
471.5111,300,2008.839901
315.58206,300,2008.839907
414.50302,300,2008.839913
112.62324,300,2008.839918
209.5614,300,2008.839925
420.97543,300,2680.950936
282.32803,300,2680.951167
369.21884,300,2680.951181
346.80017,300,2680.951188
96.80895,300,2680.951194
291.29248,300,2680.9512
434.96622,300,2680.951208
395.85425,300,2680.951215
342.841,300,2680.951221
314.44928,300,2680.95123
295.24435,300,2680.951241
295.84586,300,2680.951247
284.33127,300,2680.951253
242.56259,300,2680.95126
428.69003,300,2680.951266
200.7382,300,2680.951272
382.46902,300,2680.951278
184.18011,300,2680.95129
96.990425,300,2680.951296
266.96463,300,2680.951302
309.94614,300,2680.951308
425.40744,300,2680.951314
-1443.0431,300,2680.951321
203.2548,300,2680.951327
224.84378,300,2680.951333
155.07957,300,2680.951339
284.4933,300,2680.951345
-2997.4968,300,2680.951351
193.66924,300,2680.951358
119.99228,300,2680.951364
273.7673,300,2680.95137
194.046,300,2680.951377
336.86584,300,2680.951384
428.67752,300,2680.951391
265.17877,300,2680.951397
399.9443,300,2680.951403
224.44977,300,2680.951408
