#{"t_start": 1788790433.7420359, "env_id": "None"}
r,l,t
146.2785,300,5528.370569
349.76474,300,5528.370575
125.97517,300,5528.37058
386.219,300,5528.370586
35.866367,300,5528.370592
289.0063,300,5528.370599
153.58972,300,5528.370604
491.00537,300,5528.37061
328.52176,300,5528.370616
389.18036,300,5528.370622
547.0546,300,5528.370629
553.0756,300,5528.370635
485.8671,300,5528.370641
187.62413,300,5528.370646
118.094635,300,5528.370652
436.9256,300,5528.370658
174.85907,300,5528.370664
407.7886,300,5528.370669
360.62903,300,5528.370675
208.37062,300,5528.370681
593.1836,300,5528.370688
401.2629,300,5528.370694
466.2521,300,5528.370699
49.638035,300,5528.370705
214.28502,300,5528.370711
567.574,300,5528.370717
305.31854,300,6253.978255
455.6661,300,6253.978343
459.75937,300,6253.978354
124.320465,300,6253.978362
259.6296,300,6253.978369
648.41486,300,6253.978375
486.46817,300,6253.978381
495.37076,300,6253.978387
308.61972,300,6253.978394
382.3888,300,6253.978399
319.55814,300,6253.978405
395.66818,300,6253.978412
208.1903,300,6253.978418
566.27435,300,6253.978424
241.94563,300,6253.97843
515.1469,300,6253.978436
245.09862,300,6253.978442
133.29398,300,6253.978448
270.07166,300,6253.978454
385.53955,300,6253.978459
657.83374,300,6253.978465
78.306244,300,6253.978471
181.30983,300,6253.978478
338.59567,300,6253.978484
141.05362,300,6253.978489
362.39044,300,6253.978495
-3154.004,300,6253.978501
258.23593,300,6253.978507
145.62541,300,6253.978513
494.4593,300,6253.978519
286.55197,300,6253.978525
407.72708,300,6253.97853
568.056,300,6253.978538
576.6824,300,6253.978544
496.6303,300,6253.97855
231.31036,300,6253.978556
141.8038,300,6253.978561
432.90793,300,6253.978567
-135.99515,300,6253.978573
459.19363,300,6253.978579
327.125,300,6253.978585
251.94269,300,6253.97859
639.34454,300,6253.978598
448.06863,300,6253.978604
472.10675,300,6253.97861
85.362114,300,6253.978615
186.16507,300,6253.978621
591.3949,300,6253.978627
344.84204,300,6992.32276
503.84445,300,6992.322848
493.55362,300,6992.322868
96.8812,300,6992.322875
266.04166,300,6992.322882
676.07245,300,6992.322888
540.1324,300,6992.322895
572.24634,300,6992.322901
390.55493,300,6992.322908
449.83893,300,6992.322914
355.54468,300,6992.322921
428.6018,300,6992.322927
204.45688,300,6992.322937
596.56195,300,6992.322943
212.49701,300,6992.322949
571.897,300,6992.322955
253.6934,300,6992.322961
137.19382,300,6992.322967
294.00067,300,6992.322973
384.90616,300,6992.322979
692.4224,300,6992.322984
81.24378,300,6992.32299
170.02885,300,6992.322997
391.1613,300,6992.323004
127.21142,300,6992.323009
380.81644,300,6992.323016
-2325.9487,300,6992.323022
284.20844,300,6992.323029
150.32657,300,6992.323035
542.9418,300,6992.323042
303.5048,300,6992.323051
427.48724,300,6992.323058
608.2272,300,6992.323065
635.7896,300,6992.323071
546.9721,300,6992.323077
182.77864,300,6992.323083
116.511375,300,6992.323088
476.85315,300,6992.323094
88.18047,300,6992.3231
540.00287,300,6992.323106
339.14948,300,6992.323112
298.75568,300,6992.323118
657.523,300,6992.32313
491.2813,300,6992.323136
511.41412,300,6992.323142
65.19731,300,6992.323148
200.55124,300,6992.323153
644.0423,300,6992.323159
