#{"t_start": 1788786359.4783905, "env_id": "None"}
r,l,t
714.6612,300,4563.755416
763.3246,300,4563.755423
643.1982,300,4563.75543
279.76108,300,4563.755435
130.71945,300,4563.755456
573.5559,300,4563.755462
382.4588,300,4563.755468
666.14056,300,4563.755473
362.8255,300,4563.755479
262.11682,300,4563.755485
172.11693,300,5213.583161
85.74841,300,5213.583248
715.99854,300,5213.58326
721.2175,300,5213.583267
336.4249,300,5213.583275
630.5394,300,5213.583281
319.41403,300,5213.583287
610.9139,300,5213.583293
597.0783,300,5213.5833
107.68552,300,5213.583306
266.0693,300,5213.583312
744.89935,300,5213.583318
627.4626,300,5213.583325
719.9607,300,5213.583331
425.24362,300,5213.583337
488.7496,300,5213.583343
332.38953,300,5213.583349
443.65875,300,5213.583354
189.78824,300,5213.58336
675.33984,300,5213.583366
223.1897,300,5213.583372
628.9996,300,5213.583378
272.47955,300,5213.583384
71.68683,300,5213.58339
306.25354,300,5213.583396
417.01602,300,5213.583402
742.4868,300,5213.583408
79.51615,300,5213.583415
166.32031,300,5213.583421
390.77017,300,5213.583426
129.2505,300,5213.583432
427.07965,300,5213.583438
61.489418,300,5213.583451
282.33716,300,5213.583457
141.4371,300,5213.583462
613.21954,300,5213.583469
316.7962,300,5213.583474
424.76544,300,5213.58348
670.4873,300,5213.583486
782.0258,300,5213.583492
622.8766,300,5213.583498
242.70958,300,5213.583504
67.92841,300,5213.583511
502.74045,300,5213.583518
338.13525,300,5213.583523
690.3375,300,5213.583529
401.92093,300,5213.583535
244.85774,300,5213.583541
146.2536,300,5871.750029
90.359146,300,5871.750118
680.6466,300,5871.75013
631.32947,300,5871.750138
360.22217,300,5871.750145
616.12537,300,5871.750151
344.8227,300,5871.750158
574.0906,300,5871.750165
533.3177,300,5871.750171
-380.07675,300,5871.750177
267.72168,300,5871.750184
632.48456,300,5871.75019
607.67944,300,5871.750196
629.2833,300,5871.750203
362.34888,300,5871.750209
418.13,300,5871.750215
382.58557,300,5871.750222
445.7125,300,5871.750228
242.37123,300,5871.750234
659.3103,300,5871.75024
215.25403,300,5871.750247
578.593,300,5871.750253
252.94067,300,5871.75026
-184.5962,300,5871.750265
306.74548,300,5871.750271
385.6547,300,5871.750278
699.1733,300,5871.750284
-1516.2382,300,5871.75029
157.65883,300,5871.750297
371.8548,300,5871.750303
53.24518,300,5871.750309
436.79715,300,5871.750316
-3048.9468,300,5871.750324
282.51614,300,5871.750329
134.67581,300,5871.750335
536.09863,300,5871.750341
277.22028,300,5871.750347
391.559,300,5871.750353
624.2418,300,5871.750358
724.9303,300,5871.750364
625.075,300,5871.75037
237.60355,300,5871.750376
92.88456,300,5871.750383
514.9193,300,5871.750389
359.06668,300,5871.750395
639.02094,300,5871.750401
409.69302,300,5871.750407
324.1309,300,5871.750413
192.45164,300,6526.479474
112.4,300,6526.47956
562.24585,300,6526.479577
584.9136,300,6526.479585
271.4416,300,6526.479591
543.9686,300,6526.479598
282.13092,300,6526.479604
502.66238,300,6526.47961
472.17212,300,6526.479617
136.83864,300,6526.479622
246.00362,300,6526.479629
594.6541,300,6526.479635
520.42474,300,6526.479644
579.6088,300,6526.47965
360.48615,300,6526.479656
415.51492,300,6526.479662
291.80438,300,6526.479668
441.82294,300,6526.479674
188.07117,300,6526.47968
544.5602,300,6526.479686
200.97339,300,6526.479691
516.7868,300,6526.479698
273.02985,300,6526.479704
110.376236,300,6526.47971
245.16084,300,6526.479716
336.93304,300,6526.479722
588.60345,300,6526.479728
109.26586,300,6526.479734
197.03987,300,6526.47974
292.69382,300,6526.479746
164.74712,300,6526.479752
418.1878,300,6526.479758
86.13742,300,6526.479768
294.55557,300,6526.479774
148.58643,300,6526.47978
516.97174,300,6526.479786
290.10178,300,6526.479792
372.81955,300,6526.479798
560.42126,300,6526.479803
644.19104,300,6526.479809
519.25024,300,6526.479815
137.10464,300,6526.47982
123.997826,300,6526.479828
469.44498,300,6526.479835
217.4645,300,6526.47984
576.44745,300,6526.479846
370.1872,300,6526.479851
234.92456,300,6526.479858
