#{"t_start": 1788795995.1129296, "env_id": "None"}
r,l,t
244.36432,300,656.374651
85.69719,300,656.374751
145.50014,300,656.374763
384.2949,300,656.374771
252.37196,300,656.374778
346.44205,300,656.374785
207.86243,300,656.374791
216.94923,300,656.374799
227.11737,300,656.374807
188.21391,300,656.374813
131.19699,300,656.374819
289.8478,300,656.374825
148.96004,300,656.374832
315.1367,300,656.374839
146.1121,300,656.374845
76.47466,300,656.374851
200.09666,300,656.374856
264.6467,300,656.374862
365.13916,300,656.374868
-1184.146,300,656.374874
141.5576,300,656.374879
196.82243,300,656.374885
120.36526,300,656.374892
188.4079,300,656.374898
59.07729,300,656.374903
132.619,300,656.374909
85.82998,300,656.374916
240.30237,300,656.374922
161.62726,300,656.374928
235.01892,300,656.374935
279.7217,300,656.374942
425.9328,300,656.374949
250.7381,300,656.374956
191.67947,300,656.374962
-1096.3207,300,656.374968
209.56737,300,656.374974
215.83241,300,656.37498
339.75464,300,656.374986
167.48328,300,656.374992
172.2451,300,656.374998
317.93323,300,656.375004
323.64056,300,656.37501
235.49483,300,656.375016
46.642097,300,656.375022
109.714836,300,656.375028
333.92075,300,656.375034
136.9812,300,656.375039
231.21765,300,656.375045
207.4967,300,1299.755011
-1017.4819,300,1299.755106
51.727207,300,1299.755117
280.68073,300,1299.755125
223.27298,300,1299.755131
162.35254,300,1299.755138
139.16412,300,1299.755145
191.20618,300,1299.755151
157.68057,300,1299.755157
172.19698,300,1299.755164
-22.774416,300,1299.755171
223.46379,300,1299.755177
120.250374,300,1299.755185
225.46658,300,1299.755191
115.03415,300,1299.755197
-604.7331,300,1299.755203
148.4072,300,1299.755209
179.76752,300,1299.755216
294.561,300,1299.755222
-1826.0142,300,1299.755228
-274.92676,300,1299.755234
182.86313,300,1299.75524
-560.1333,300,1299.755247
165.81305,300,1299.755254
-3260.706,300,1299.75526
126.10488,300,1299.755265
-142.3526,300,1299.755272
208.75177,300,1299.755279
136.71733,300,1299.755285
175.33958,300,1299.755291
225.36331,300,1299.755297
247.8083,300,1299.755304
221.91302,300,1299.755311
129.09691,300,1299.755317
-1468.2748,300,1299.755323
182.25836,300,1299.755329
136.15848,300,1299.755335
198.41747,300,1299.75534
141.59798,300,1299.755346
116.92225,300,1299.755352
264.7005,300,1299.755358
189.62523,300,1299.755364
188.63261,300,1299.755372
