#{"t_start": 1788799527.8694158, "env_id": "None"}
r,l,t
304.38107,300,3301.601133
-513.2713,300,3301.601139
338.8607,300,3301.601145
-3112.7212,300,3301.601151
170.67761,300,3301.601158
85.40674,300,3301.601164
483.62753,300,3301.60117
209.4552,300,3301.601175
293.37164,300,3301.601182
627.20544,300,3301.601188
491.07153,300,3301.601194
549.88727,300,3301.6012
230.21294,300,3301.601206
-936.42554,300,3301.601212
455.98016,300,3301.601218
295.27484,300,3301.601224
439.3769,300,3301.601229
273.63184,300,3301.601235
261.0948,300,3301.601242
631.70685,300,3301.601248
382.33276,300,3301.601254
523.3204,300,3301.601259
-2529.738,300,3301.601265
117.645805,300,3301.601271
579.4196,300,3975.399009
283.83633,300,3975.399117
485.02448,300,3975.399132
470.44714,300,3975.399141
75.88663,300,3975.399147
280.56174,300,3975.399153
600.97955,300,3975.399159
527.17883,300,3975.399166
467.7712,300,3975.399172
313.58514,300,3975.399178
377.33694,300,3975.399184
296.47308,300,3975.39919
348.42947,300,3975.399199
219.66818,300,3975.399206
573.06976,300,3975.399212
160.19186,300,3975.399217
434.1854,300,3975.399223
187.79701,300,3975.39923
84.86879,300,3975.399236
246.10168,300,3975.399242
303.49774,300,3975.399248
610.8492,300,3975.399254
52.274166,300,3975.399261
135.46492,300,3975.399267
311.78574,300,3975.399273
98.49668,300,3975.399279
398.4596,300,3975.399285
51.15496,300,3975.399291
197.3106,300,3975.399297
88.903046,300,3975.399302
422.75378,300,3975.399316
241.30626,300,3975.399322
316.48004,300,3975.399329
577.41516,300,3975.399336
426.55865,300,3975.399342
529.6172,300,3975.399347
232.05225,300,3975.399353
82.77482,300,3975.399359
473.3431,300,3975.399365
229.53813,300,3975.399371
342.88812,300,3975.399376
347.30243,300,3975.399382
266.4485,300,3975.399389
604.6139,300,3975.399395
331.83487,300,3975.399401
503.3964,300,3975.399407
53.21014,300,3975.399413
110.71706,300,3975.399419
582.49066,300,4640.112357
236.55746,300,4640.112456
500.3201,300,4640.112468
474.7301,300,4640.112477
172.80334,300,4640.112484
258.54327,300,4640.11249
617.22,300,4640.112496
522.0683,300,4640.112502
376.7584,300,4640.112508
268.31104,300,4640.112515
432.26382,300,4640.112521
255.98264,300,4640.112526
430.231,300,4640.112533
197.23126,300,4640.112539
560.413,300,4640.112545
250.38344,300,4640.112551
361.40027,300,4640.112557
333.98993,300,4640.112563
130.8217,300,4640.112569
256.4401,300,4640.112574
278.55188,300,4640.112584
628.2624,300,4640.11259
118.57116,300,4640.112598
175.1785,300,4640.112604
389.90433,300,4640.11261
163.66322,300,4640.112616
435.9302,300,4640.112622
69.17404,300,4640.112628
347.63477,300,4640.112635
210.56183,300,4640.112641
444.16385,300,4640.112647
365.5728,300,4640.112653
368.28876,300,4640.112659
574.2359,300,4640.112665
350.07294,300,4640.112671
534.2446,300,4640.112677
160.69383,300,4640.112682
127.66282,300,4640.112688
479.4834,300,4640.112694
187.476,300,4640.112701
249.45071,300,4640.112707
404.63165,300,4640.112713
211.32726,300,4640.11272
607.9155,300,4640.112725
277.44815,300,4640.112731
506.7477,300,4640.112737
75.73523,300,4640.112742
241.46857,300,4640.112748
585.0926,300,5313.311703
339.85956,300,5313.311917
530.69855,300,5313.31193
507.69308,300,5313.311937
163.08849,300,5313.31195
278.2396,300,5313.311957
639.02924,300,5313.311963
535.99774,300,5313.31197
478.13922,300,5313.311976
337.41806,300,5313.311982
452.22485,300,5313.311988
359.68365,300,5313.311995
463.37375,300,5313.312002
225.22179,300,5313.312009
591.2051,300,5313.312015
262.25183,300,5313.312021
505.73013,300,5313.312027
325.16,300,5313.312033
140.88924,300,5313.31204
322.507,300,5313.312046
406.52582,300,5313.312053
643.5206,300,5313.312059
113.90292,300,5313.312066
199.08594,300,5313.312073
398.36795,300,5313.312079
154.41426,300,5313.312085
449.179,300,5313.312092
77.610725,300,5313.312098
332.97836,300,5313.312105
187.57866,300,5313.312111
522.82355,300,5313.312117
369.58093,300,5313.312123
436.19458,300,5313.312133
603.2537,300,5313.312139
577.94543,300,5313.312145
546.7599,300,5313.312151
225.16269,300,5313.312157
130.06381,300,5313.312163
517.0774,300,5313.312169
241.68399,300,5313.312175
488.75348,300,5313.312181
428.22815,300,5313.312187
264.2111,300,5313.312196
634.1932,300,5313.312202
405.74484,300,5313.312207
539.7565,300,5313.312214
93.36945,300,5313.31222
213.84793,300,5313.312227
664.24475,300,5994.11992
333.32028,300,5994.120007
597.24475,300,5994.120018
578.0152,300,5994.120027
174.16011,300,5994.120034
274.99188,300,5994.12004
691.67755,300,5994.120047
618.05786,300,5994.120053
586.541,300,5994.120059
405.30402,300,5994.120065
514.84576,300,5994.120071
349.61032,300,5994.120077
478.8379,300,5994.120084
235.18121,300,5994.12009
665.28796,300,5994.120096
253.9392,300,5994.120102
545.5282,300,5994.120108
315.96744,300,5994.120114
139.94182,300,5994.12012
323.6639,300,5994.120126
430.03424,300,5994.120132
693.5651,300,5994.120138
124.44084,300,5994.120145
191.10175,300,5994.120152
422.78305,300,5994.120157
163.78801,300,5994.120163
470.27115,300,5994.12017
85.34106,300,5994.120176
330.5235,300,5994.120182
197.39314,300,5994.120188
548.8846,300,5994.120193
374.57697,300,5994.120199
420.90414,300,5994.120207
675.87695,300,5994.120213
703.5372,300,5994.120219
626.6499,300,5994.120224
302.30493,300,5994.12023
142.37921,300,5994.120236
559.7905,300,5994.120242
295.42303,300,5994.120247
569.1421,300,5994.120254
418.6995,300,5994.120259
298.7609,300,5994.120267
692.1954,300,5994.120273
496.9065,300,5994.120278
596.3893,300,5994.120284
97.62592,300,5994.12029
210.9903,300,5994.120296
619.7273,300,6677.027484
320.89734,300,6677.027574
521.6167,300,6677.027595
552.23663,300,6677.027603
213.6132,300,6677.02761
298.27017,300,6677.027616
638.306,300,6677.027627
600.70746,300,6677.027633
571.09467,300,6677.027639
361.66403,300,6677.027646
495.4788,300,6677.027656
340.46603,300,6677.027662
492.0919,300,6677.027671
241.95651,300,6677.027677
622.8698,300,6677.027683
264.67725,300,6677.027689
538.0398,300,6677.027695
340.10117,300,6677.027701
166.4877,300,6677.027707
299.91437,300,6677.027713
370.1498,300,6677.027718
642.1373,300,6677.027724
158.88545,300,6677.027731
221.9583,300,6677.027737
322.71072,300,6677.027743
192.64975,300,6677.027749
503.69543,300,6677.027755
99.82918,300,6677.027761
364.2331,300,6677.027767
244.66006,300,6677.027774
566.28186,300,6677.02778
388.01913,300,6677.027788
417.32526,300,6677.027795
625.15564,300,6677.027801
612.79376,300,6677.027807
609.8139,300,6677.027813
239.50656,300,6677.027819
168.63132,300,6677.027825
561.5997,300,6677.02783
282.1171,300,6677.027836
530.96967,300,6677.027842
447.1691,300,6677.027848
275.65744,300,6677.027856
628.81604,300,6677.027861
295.8402,300,6677.027867
580.34973,300,6677.027873
117.23817,300,6677.027879
259.28793,300,6677.027884
