#{"t_start": 1788789168.4386404, "env_id": "None"}
r,l,t
193.00969,300,669.818561
182.27106,300,669.8187
224.1756,300,669.818716
171.44579,300,669.818724
175.24731,300,669.818731
93.797104,300,669.818757
156.73442,300,669.818764
195.8249,300,669.818773
164.31755,300,669.81878
337.1622,300,669.818786
230.74716,300,669.818793
165.36073,300,669.818799
213.62251,300,669.818809
158.72926,300,669.818815
153.45929,300,669.818822
175.04233,300,669.818828
152.33432,300,669.818834
265.2348,300,669.81884
132.46962,300,669.818846
86.165054,300,669.818852
190.78128,300,669.818858
226.50957,300,669.818863
192.67932,300,669.818875
-1567.4387,300,669.818882
128.02046,300,669.818888
161.37584,300,669.818894
108.073425,300,669.8189
150.8692,300,669.818907
-2932.4727,300,669.818913
135.21948,300,669.81892
91.75937,300,669.818926
187.36508,300,669.818932
144.39488,300,669.818942
216.93687,300,669.818948
178.95795,300,669.818954
447.08646,300,669.818959
169.2915,300,669.818965
173.58012,300,669.818971
85.041885,300,669.818976
180.22878,300,669.818982
187.80782,300,669.818988
359.89847,300,669.818994
155.256,300,669.819003
199.9598,300,669.819009
183.5592,300,669.819023
285.78372,300,669.819029
164.06041,300,669.819035
52.077103,300,669.819041
272.64505,300,1357.426268
404.94522,300,1357.42637
247.7736,300,1357.426385
376.81754,300,1357.426393
365.03296,300,1357.426399
117.74879,300,1357.426405
206.46063,300,1357.426411
473.09506,300,1357.426417
379.22202,300,1357.426423
391.9075,300,1357.42643
228.84634,300,1357.426437
360.91266,300,1357.426444
261.79642,300,1357.426454
360.79633,300,1357.426461
139.02989,300,1357.426467
390.7804,300,1357.426473
124.326515,300,1357.426479
478.38678,300,1357.426485
204.20699,300,1357.426491
97.10623,300,1357.426497
253.21481,300,1357.426503
303.77594,300,1357.426509
451.18646,300,1357.426516
88.707344,300,1357.426521
154.01108,300,1357.426527
326.01007,300,1357.426533
126.77738,300,1357.42654
345.5771,300,1357.426545
-291.43887,300,1357.426552
236.50151,300,1357.426558
136.46481,300,1357.426564
359.81946,300,1357.42657
248.11266,300,1357.426577
397.10455,300,1357.426583
415.59286,300,1357.426589
401.48404,300,1357.426595
379.13586,300,1357.426601
162.71205,300,1357.42661
102.66812,300,1357.426616
365.17517,300,1357.426622
151.63039,300,1357.426628
362.8804,300,1357.426634
308.15158,300,1357.42664
162.42607,300,1357.426646
414.31104,300,1357.426652
285.4753,300,1357.426658
374.9043,300,1357.426664
61.37054,300,1357.42667
309.48242,300,2017.529427
583.5331,300,2017.529501
312.89713,300,2017.529514
523.0241,300,2017.529521
506.69156,300,2017.529528
194.08209,300,2017.529534
282.0091,300,2017.52954
643.9494,300,2017.529546
527.4169,300,2017.529553
549.3072,300,2017.529559
348.18182,300,2017.529565
455.41855,300,2017.529571
337.49875,300,2017.529577
512.3166,300,2017.529584
186.67093,300,2017.52959
581.952,300,2017.529596
245.34232,300,2017.529602
566.8282,300,2017.529608
316.15256,300,2017.529614
138.58397,300,2017.52962
280.896,300,2017.529626
372.712,300,2017.529632
626.33734,300,2017.529639
138.11234,300,2017.529644
220.89493,300,2017.529651
251.48735,300,2017.529657
189.35867,300,2017.529664
456.69205,300,2017.52967
-2326.5312,300,2017.529676
330.56082,300,2017.529682
205.68585,300,2017.529688
592.5768,300,2017.529694
378.72156,300,2017.529702
432.33264,300,2017.529708
561.4692,300,2017.529714
615.4584,300,2017.52972
554.2331,300,2017.529733
212.77414,300,2017.529745
-183.16008,300,2017.529751
502.06323,300,2017.529757
213.14604,300,2017.529763
472.75827,300,2017.529769
422.14545,300,2017.529776
241.82628,300,2017.529782
596.7753,300,2017.529787
454.40735,300,2017.529793
541.10004,300,2017.529799
93.922264,300,2017.529804
351.61697,300,2667.991808
564.7897,300,2667.991888
372.52048,300,2667.991899
455.50708,300,2667.991907
429.12546,300,2667.991913
109.63372,300,2667.99192
269.49533,300,2667.991927
618.4719,300,2667.991934
473.57278,300,2667.99194
588.5056,300,2667.991946
364.8549,300,2667.991957
370.55078,300,2667.991964
403.1113,300,2667.991971
410.3303,300,2667.991977
199.67348,300,2667.991984
543.7968,300,2667.99199
261.1261,300,2667.991996
592.723,300,2667.992002
258.68472,300,2667.992007
99.09856,300,2667.992014
308.3911,300,2667.992019
419.01437,300,2667.992026
629.31775,300,2667.992033
-927.9055,300,2667.992039
215.78398,300,2667.992045
335.07034,300,2667.99205
144.06194,300,2667.992056
367.1796,300,2667.992063
-660.50385,300,2667.992069
276.39005,300,2667.992075
157.18034,300,2667.992081
473.9154,300,2667.992087
303.91364,300,2667.992094
433.58685,300,2667.9921
540.56274,300,2667.992106
679.00494,300,2667.992112
496.05792,300,2667.992118
249.64111,300,2667.992124
110.7873,300,2667.992129
432.6303,300,2667.992135
263.634,300,2667.992141
