#{"t_start": 1788796035.701468, "env_id": "None"}
r,l,t
632.86206,300,654.541275
650.34625,300,654.541432
617.213,300,654.541445
639.94037,300,654.541454
653.8356,300,654.541461
409.9,300,654.541467
570.0676,300,654.541474
690.5491,300,654.541482
592.12555,300,654.54149
659.7164,300,654.541496
626.23584,300,654.541502
671.5977,300,654.541508
624.48126,300,654.541515
634.53625,300,654.541521
466.459,300,654.541527
666.11145,300,654.541533
482.9537,300,654.541539
668.06757,300,654.541545
526.59174,300,654.54155
376.22467,300,654.541556
524.4813,300,654.541563
644.48315,300,654.54157
667.9836,300,654.541577
391.3041,300,654.541584
439.765,300,654.54159
667.7907,300,654.541596
501.1377,300,654.541602
643.45374,300,654.541609
347.8241,300,654.541615
377.10535,300,654.541621
403.95447,300,654.541627
667.3242,300,654.541633
503.4763,300,654.54164
661.0594,300,654.541646
661.24036,300,654.541653
676.596,300,654.541659
611.5044,300,654.541665
538.46704,300,654.541671
205.13379,300,654.541676
669.2185,300,654.541682
668.93945,300,654.541687
661.342,300,654.541693
623.3187,300,654.5417
613.6745,300,654.541706
667.78864,300,654.541712
687.5085,300,654.541718
663.7513,300,654.541724
352.01895,300,654.541729
750.98755,300,1332.764766
777.1127,300,1332.764981
729.5372,300,1332.764993
788.7711,300,1332.765001
779.6784,300,1332.765008
526.9597,300,1332.765014
690.92065,300,1332.76502
792.4582,300,1332.765027
762.34357,300,1332.765032
783.4257,300,1332.765039
749.7275,300,1332.765046
810.335,300,1332.765052
748.7464,300,1332.765059
754.6316,300,1332.765065
610.6709,300,1332.765071
787.3695,300,1332.765077
638.4884,300,1332.765083
784.51904,300,1332.765089
651.0054,300,1332.765095
483.6534,300,1332.765101
703.30566,300,1332.765107
771.98773,300,1332.765113
790.5934,300,1332.76512
461.87592,300,1332.765126
586.9221,300,1332.765132
805.41583,300,1332.765138
628.1718,300,1332.765144
763.19684,300,1332.76515
397.82898,300,1332.765156
523.9476,300,1332.765162
525.37994,300,1332.765168
