#{"t_start": 1788785047.713192, "env_id": "None"}
r,l,t
265.06747,300,628.604804
167.42677,300,628.604939
-1192.0206,300,628.60495
341.0792,300,628.604958
353.25848,300,628.604965
201.34721,300,628.604972
328.73462,300,628.604978
180.60526,300,628.604986
294.84637,300,628.604993
280.6714,300,628.604999
120.54022,300,628.605005
166.68633,300,628.605012
371.99594,300,628.605018
299.7158,300,628.605023
285.8658,300,628.605029
194.80228,300,628.605034
261.81744,300,628.60504
195.91142,300,628.605046
229.7835,300,628.605051
135.01617,300,628.605057
317.07208,300,628.605063
172.39186,300,628.605069
311.09335,300,628.605075
190.28976,300,628.605081
-206.92082,300,628.605086
186.58377,300,628.605092
226.72214,300,628.605098
382.39697,300,628.605106
98.823814,300,628.605112
157.9944,300,628.605119
246.94481,300,628.605126
135.28557,300,628.605132
253.17258,300,628.605139
-2693.0803,300,628.605145
202.98114,300,628.605151
147.3455,300,628.605157
270.3181,300,628.605163
209.6699,300,628.605169
237.83476,300,628.605174
331.4618,300,628.60518
344.7408,300,628.605186
317.28082,300,628.605195
150.59279,300,628.605201
112.287994,300,628.605207
283.2569,300,628.605212
142.1094,300,628.605218
250.47888,300,628.605223
230.54536,300,628.605229
267.1643,300,1287.457369
137.91347,300,1287.457473
-1365.6224,300,1287.457484
403.5012,300,1287.45749
433.00354,300,1287.457497
180.53659,300,1287.457504
362.97412,300,1287.45751
145.8742,300,1287.457516
328.61365,300,1287.457522
314.04172,300,1287.45753
-663.5161,300,1287.457537
119.40032,300,1287.457546
450.1673,300,1287.457551
329.1653,300,1287.457557
301.81427,300,1287.457563
208.27505,300,1287.457569
290.2438,300,1287.457575
181.23883,300,1287.457581
227.06796,300,1287.457587
99.23171,300,1287.457593
363.94397,300,1287.457598
140.11458,300,1287.457605
281.4063,300,1287.457612
175.05681,300,1287.457617
-256.58255,300,1287.457623
145.17487,300,1287.457629
219.97495,300,1287.457636
460.29007,300,1287.457642
-1415.0682,300,1287.457648
102.895424,300,1287.457654
260.1895,300,1287.457659
-199.26198,300,1287.457666
236.30998,300,1287.457672
-2953.3254,300,1287.457678
177.883,300,1287.457683
118.54258,300,1287.457689
261.7241,300,1287.457695
200.27284,300,1287.4577
190.55907,300,1287.457706
363.884,300,1287.457712
355.09814,300,1287.457718
334.16257,300,1287.457725
135.44652,300,1287.457733
-1153.6613,300,1287.457738
270.922,300,1287.457745
196.34004,300,1287.45775
227.26776,300,1287.457756
219.3815,300,1287.457762
260.42545,300,1914.657506
164.12047,300,1914.657628
-1166.7561,300,1914.657639
366.0124,300,1914.657646
408.12906,300,1914.657653
197.50949,300,1914.657659
381.91064,300,1914.657665
170.4116,300,1914.657671
304.13046,300,1914.657677
284.3043,300,1914.657683
-447.1344,300,1914.657689
176.94392,300,1914.657696
404.235,300,1914.657702
329.6433,300,1914.657708
269.20715,300,1914.657714
174.95789,300,1914.65772
277.95544,300,1914.657726
191.32884,300,1914.657731
264.36505,300,1914.657737
132.97766,300,1914.657743
364.506,300,1914.657748
165.31049,300,1914.657755
296.53116,300,1914.657761
185.40923,300,1914.657767
79.48575,300,1914.657774
190.25398,300,1914.657781
235.23894,300,1914.657787
417.74365,300,1914.657794
-1439.2931,300,1914.657799
146.11798,300,1914.657805
240.69803,300,1914.657811
32.95362,300,1914.657818
278.7056,300,1914.657824
-2732.863,300,1914.65783
207.00148,300,1914.657836
139.10318,300,1914.657843
287.31354,300,1914.657848
219.91962,300,1914.657854
236.06465,300,1914.65786
370.39496,300,1914.657866
292.693,300,1914.657874
329.8177,300,1914.657881
164.11632,300,1914.657887
-749.7461,300,1914.657902
308.50638,300,1914.657908
148.15326,300,1914.657914
206.761,300,1914.65792
232.60728,300,1914.657926
353.74478,300,2556.757314
177.4837,300,2556.757414
112.909386,300,2556.757425
436.96237,300,2556.757432
482.6398,300,2556.757439
209.68185,300,2556.757445
430.48096,300,2556.757452
206.74385,300,2556.757459
375.79645,300,2556.757464
346.06934,300,2556.757471
141.12717,300,2556.757479
205.92177,300,2556.757487
473.4101,300,2556.757493
378.27286,300,2556.757499
349.49615,300,2556.757505
249.76895,300,2556.757511
327.9018,300,2556.757517
215.27045,300,2556.757523
316.99747,300,2556.757529
166.35353,300,2556.757535
426.1973,300,2556.757541
180.16841,300,2556.757549
351.28888,300,2556.757555
225.07109,300,2556.757561
119.035866,300,2556.757567
191.1267,300,2556.757573
231.6281,300,2556.757579
498.81354,300,2556.757586
106.82432,300,2556.757592
141.03926,300,2556.757598
292.61795,300,2556.757604
136.33812,300,2556.757615
312.27945,300,2556.75762
58.483456,300,2556.757627
233.08578,300,2556.757633
157.02522,300,2556.757639
364.74692,300,2556.757644
244.44145,300,2556.75765
278.83887,300,2556.757657
436.45493,300,2556.757662
361.12506,300,2556.757668
368.17947,300,2556.75768
173.32977,300,2556.757686
117.788895,300,2556.757692
339.53366,300,2556.757698
141.0589,300,2556.757704
281.63678,300,2556.75771
272.9859,300,2556.757716
421.18033,300,3202.037863
216.13199,300,3202.03797
121.4922,300,3202.037982
507.5588,300,3202.037989
531.8911,300,3202.037995
263.45035,300,3202.038001
467.87766,300,3202.038007
247.03252,300,3202.038013
435.1009,300,3202.038019
433.24402,300,3202.038025
176.13585,300,3202.038031
246.07805,300,3202.038038
548.2172,300,3202.038044
451.69736,300,3202.03805
367.11353,300,3202.038056
282.57657,300,3202.038062
392.57358,300,3202.038068
252.9492,300,3202.038073
398.1716,300,3202.038079
190.413,300,3202.038085
474.67783,300,3202.03809
233.77867,300,3202.038097
403.18973,300,3202.038103
279.8262,300,3202.03811
155.73868,300,3202.038116
246.36522,300,3202.038122
293.80545,300,3202.038128
548.01294,300,3202.038134
127.66235,300,3202.03814
201.79094,300,3202.038146
337.2566,300,3202.038152
188.90088,300,3202.038158
349.22083,300,3202.038164
77.1172,300,3202.03817
289.76367,300,3202.038176
205.86172,300,3202.038182
449.39346,300,3202.038187
321.3285,300,3202.038193
327.6743,300,3202.038199
481.93793,300,3202.038204
450.82385,300,3202.03821
438.97922,300,3202.038217
204.97714,300,3202.038223
155.6164,300,3202.038228
394.35812,300,3202.038234
202.1291,300,3202.038239
352.56723,300,3202.038245
333.20184,300,3202.038251
395.48734,300,3867.244849
176.19357,300,3867.245105
127.11605,300,3867.245118
561.1831,300,3867.245126
593.6773,300,3867.245133
267.10187,300,3867.245139
528.71173,300,3867.245145
247.49957,300,3867.245153
452.05634,300,3867.24516
429.89154,300,3867.245166
171.29227,300,3867.245173
223.80305,300,3867.24518
617.97076,300,3867.245186
480.10446,300,3867.245192
544.2423,300,3867.245198
279.82782,300,3867.245204
384.1716,300,3867.24521
265.6663,300,3867.245216
365.87793,300,3867.245222
173.56996,300,3867.245228
530.6378,300,3867.245234
187.4668,300,3867.245241
506.21286,300,3867.245247
268.1471,300,3867.245253
114.04759,300,3867.245259
232.13597,300,3867.245265
319.2684,300,3867.245271
625.15717,300,3867.245278
137.25272,300,3867.245285
141.31717,300,3867.245291
333.01965,300,3867.245297
144.9664,300,3867.245304
358.56488,300,3867.24531
83.61129,300,3867.245316
280.74103,300,3867.245322
180.5749,300,3867.245329
411.84705,300,3867.245334
288.2639,300,3867.24534
350.7198,300,3867.245346
542.20245,300,3867.245352
659.6727,300,3867.245358
475.0507,300,3867.245365
191.62651,300,3867.245371
135.6496,300,3867.245376
408.79926,300,3867.245383
191.53262,300,3867.245389
501.16473,300,3867.245395
324.49564,300,3867.245401
422.15314,300,4525.005145
142.53293,300,4525.005235
82.93942,300,4525.005246
570.7108,300,4525.005254
592.2633,300,4525.00526
257.7075,300,4525.005267
538.75323,300,4525.005273
242.90096,300,4525.005279
481.11987,300,4525.005285
455.41702,300,4525.005291
108.347534,300,4525.005298
222.45412,300,4525.005305
599.06354,300,4525.005311
536.9955,300,4525.005317
662.0422,300,4525.005323
364.949,300,4525.00533
397.94522,300,4525.005336
241.01639,300,4525.005342
354.3374,300,4525.005348
160.272,300,4525.005354
552.7708,300,4525.005363
171.00208,300,4525.005371
571.84033,300,4525.005377
192.47502,300,4525.005383
94.1632,300,4525.005388
224.62733,300,4525.005394
315.75058,300,4525.0054
602.2227,300,4525.005407
77.72133,300,4525.005414
140.4777,300,4525.00542
329.03778,300,4525.005426
121.569145,300,4525.005433
327.21735,300,4525.005439
66.407684,300,4525.005445
208.60489,300,4525.005451
119.37975,300,4525.005456
453.40826,300,4525.005462
244.21841,300,4525.005468
351.51324,300,4525.005474
564.6768,300,4525.00548
707.6187,300,4525.005486
528.4638,300,4525.005492
192.63434,300,4525.005499
94.01386,300,4525.005505
430.28326,300,4525.005511
223.55692,300,4525.005517
605.0829,300,4525.005522
287.1014,300,4525.005528
429.63525,300,5198.061727
169.07916,300,5198.06182
-179.96709,300,5198.061831
584.8103,300,5198.061839
616.1029,300,5198.061846
340.4568,300,5198.061852
578.4974,300,5198.061858
364.30237,300,5198.061864
491.82547,300,5198.06187
465.34802,300,5198.061876
136.81273,300,5198.061882
301.02832,300,5198.061898
615.682,300,5198.061905
523.56805,300,5198.061911
705.453,300,5198.061917
388.4017,300,5198.061923
402.82568,300,5198.061929
349.95294,300,5198.061934
377.12802,300,5198.061941
236.52107,300,5198.061947
576.1336,300,5198.061952
203.64984,300,5198.061959
591.4468,300,5198.061965
259.84238,300,5198.061972
106.474434,300,5198.061978
292.82016,300,5198.061984
347.80505,300,5198.06199
622.73395,300,5198.061996
-908.16534,300,5198.062002
177.43176,300,5198.062009
346.21625,300,5198.062014
137.4372,300,5198.062021
376.2805,300,5198.062027
75.179924,300,5198.062033
267.778,300,5198.062039
153.91331,300,5198.062045
447.13208,300,5198.062051
292.6162,300,5198.062057
419.75336,300,5198.062063
581.3369,300,5198.062068
716.7649,300,5198.062074
521.6832,300,5198.06208
-57.210327,300,5198.062086
112.90907,300,5198.062092
457.24075,300,5198.062098
45.82531,300,5198.062104
621.22955,300,5198.06211
341.76526,300,5198.062117
502.91254,300,5863.902076
234.06802,300,5863.902165
120.49121,300,5863.902175
646.3391,300,5863.902183
684.77356,300,5863.902189
364.61176,300,5863.902195
640.1305,300,5863.902202
375.26273,300,5863.902208
562.3661,300,5863.902214
533.8339,300,5863.90222
161.1295,300,5863.902227
316.15604,300,5863.902234
683.0933,300,5863.902241
595.52997,300,5863.902246
711.7676,300,5863.902252
499.51718,300,5863.902258
483.85986,300,5863.902264
386.88705,300,5863.90227
451.17572,300,5863.902276
229.19365,300,5863.902282
646.21765,300,5863.902288
246.7775,300,5863.902295
643.2372,300,5863.902301
317.53802,300,5863.902307
125.75961,300,5863.902313
311.60324,300,5863.902319
445.0718,300,5863.902326
688.788,300,5863.902332
-642.66254,300,5863.902338
207.71567,300,5863.902344
398.80453,300,5863.90235
159.94644,300,5863.902357
446.5656,300,5863.902363
71.82736,300,5863.902368
328.34885,300,5863.902374
196.73439,300,5863.902381
530.0628,300,5863.902387
357.79486,300,5863.902393
465.55887,300,5863.902398
655.6288,300,5863.902404
725.72986,300,5863.90241
597.8352,300,5863.902417
202.86528,300,5863.902423
133.55135,300,5863.902429
532.3206,300,5863.902435
200.96931,300,5863.902442
633.74286,300,5863.902447
414.48096,300,5863.902453
499.47552,300,6513.089877
