#{"t_start": 1788796046.6613102, "env_id": "None"}
r,l,t
744.00604,300,3320.369393
762.43207,300,3320.3694
768.5842,300,3320.369406
748.0431,300,3320.369412
805.3549,300,3320.369418
764.46704,300,3320.369424
375.1073,300,3320.36943
766.76044,300,3320.369435
790.87054,300,3320.369442
771.4667,300,3320.369448
748.56793,300,3320.369454
744.844,300,3320.36946
763.2762,300,3320.369466
781.3726,300,3320.369472
745.9594,300,3994.215632
748.61536,300,3994.215726
746.94855,300,3994.215737
751.00275,300,3994.215745
727.041,300,3994.215751
753.6703,300,3994.215757
717.86816,300,3994.215764
446.24747,300,3994.215771
695.9451,300,3994.215777
749.9754,300,3994.215783
752.5733,300,3994.215789
748.5703,300,3994.215796
748.2079,300,3994.215803
732.8926,300,3994.215809
736.14667,300,3994.215815
743.8075,300,3994.215821
541.0869,300,3994.215827
747.6398,300,3994.215834
598.97644,300,3994.21584
752.8971,300,3994.215846
596.6561,300,3994.215852
429.14578,300,3994.215858
729.4739,300,3994.215865
751.40204,300,3994.21587
749.3426,300,3994.215877
453.47714,300,3994.215883
583.37103,300,3994.215889
736.23303,300,3994.215895
584.2796,300,3994.215901
746.2732,300,3994.215907
393.86823,300,3994.215913
422.60773,300,3994.215919
554.7992,300,3994.215926
757.06555,300,3994.215932
720.6073,300,3994.215938
745.5811,300,3994.215944
747.3695,300,3994.215949
742.1704,300,3994.215955
763.5269,300,3994.215961
735.9788,300,3994.215966
355.6089,300,3994.215973
749.1167,300,3994.215978
738.16034,300,3994.215985
749.08594,300,3994.215991
736.35364,300,3994.215997
729.33203,300,3994.216002
756.0557,300,3994.216009
736.7113,300,3994.216014
773.2594,300,4672.579752
770.5255,300,4672.579847
762.0611,300,4672.579861
770.38727,300,4672.57987
746.8234,300,4672.579877
791.9921,300,4672.579883
743.18463,300,4672.57989
565.26056,300,4672.579895
691.7258,300,4672.579902
776.0016,300,4672.579908
781.447,300,4672.579915
765.529,300,4672.579921
762.65784,300,4672.57993
795.47876,300,4672.579937
757.89246,300,4672.579942
761.59894,300,4672.579948
506.06564,300,4672.579954
768.5623,300,4672.57996
590.03046,300,4672.579967
772.74994,300,4672.579973
583.87146,300,4672.579979
447.93225,300,4672.579984
738.6792,300,4672.579992
770.686,300,4672.579998
772.7888,300,4672.580004
473.88416,300,4672.580014
611.54004,300,4672.58002
791.63214,300,4672.580026
627.4459,300,4672.580032
766.53955,300,4672.580038
411.24112,300,4672.580044
457.42236,300,4672.58005
590.2024,300,4672.580058
772.2227,300,4672.580064
748.4973,300,4672.58007
760.46436,300,4672.580076
771.84106,300,4672.580082
767.7192,300,4672.580088
800.043,300,4672.580094
771.2433,300,4672.580101
399.43716,300,4672.580106
767.2352,300,4672.580112
784.69806,300,4672.580119
775.4791,300,4672.580125
759.8876,300,4672.580131
755.13586,300,4672.580137
774.33905,300,4672.580142
779.8615,300,4672.580148
768.415,300,5334.780402
770.1795,300,5334.780609
764.28564,300,5334.780622
764.0964,300,5334.78063
734.5288,300,5334.780641
787.07086,300,5334.780647
757.7081,300,5334.780653
586.3974,300,5334.780659
682.2239,300,5334.780666
773.31586,300,5334.780672
776.31555,300,5334.780679
761.6,300,5334.780684
763.1481,300,5334.780691
793.4395,300,5334.780698
750.91614,300,5334.780704
757.7325,300,5334.78071
526.81775,300,5334.780716
766.4571,300,5334.780722
538.4757,300,5334.780728
770.1566,300,5334.780734
620.7388,300,5334.78074
559.30005,300,5334.780746
741.03125,300,5334.780753
763.7082,300,5334.780759
773.26776,300,5334.780766
484.58936,300,5334.780771
634.9386,300,5334.780778
788.33923,300,5334.780784
633.2631,300,5334.78079
761.7309,300,5334.780796
422.51166,300,5334.780802
381.93396,300,5334.780808
603.776,300,5334.780817
768.0442,300,5334.780823
741.5405,300,5334.780829
760.7847,300,5334.780835
764.6327,300,5334.780841
770.4134,300,5334.780847
791.9333,300,5334.780853
758.64264,300,5334.780858
440.78568,300,5334.780864
763.33496,300,5334.78087
780.26996,300,5334.780877
766.12335,300,5334.780883
754.88245,300,5334.780889
749.223,300,5334.780895
768.58044,300,5334.780901
781.50867,300,5334.780907
758.58746,300,6014.975138
770.1439,300,6014.97523
766.37866,300,6014.975242
773.02386,300,6014.97525
739.9047,300,6014.975257
797.459,300,6014.975264
766.40076,300,6014.97527
566.9119,300,6014.975276
689.18536,300,6014.975282
764.88495,300,6014.975288
801.7652,300,6014.975295
769.7376,300,6014.9753
767.9032,300,6014.975307
777.86035,300,6014.975314
758.55084,300,6014.97532
762.7105,300,6014.975326
585.46124,300,6014.975332
770.36096,300,6014.975338
628.40924,300,6014.975345
771.9712,300,6014.975351
615.8126,300,6014.975357
577.68176,300,6014.975363
749.64233,300,6014.97537
776.76697,300,6014.975383
763.6884,300,6014.975389
534.365,300,6014.975395
630.65497,300,6014.975401
786.28326,300,6014.975408
609.18884,300,6014.975414
766.2067,300,6014.97542
498.514,300,6014.975426
411.0962,300,6014.975432
559.07056,300,6014.97544
777.1716,300,6014.975446
742.3471,300,6014.975452
771.2878,300,6014.975458
771.1969,300,6014.975464
755.72516,300,6014.97547
794.8284,300,6014.975476
776.50586,300,6014.975482
460.0528,300,6014.975488
772.74335,300,6014.975494
782.40656,300,6014.975502
770.2287,300,6014.975509
757.286,300,6014.975515
753.2028,300,6014.975521
771.7042,300,6014.975527
766.1351,300,6014.975534
702.64355,300,6689.432162
723.3114,300,6689.432254
722.15137,300,6689.432265
729.7259,300,6689.432273
695.91925,300,6689.43228
751.9284,300,6689.432287
724.5286,300,6689.432294
469.67838,300,6689.4323
639.3031,300,6689.432307
713.74713,300,6689.432313
749.339,300,6689.43232
722.24084,300,6689.432326
724.3497,300,6689.432333
735.0773,300,6689.432339
717.8829,300,6689.432346
722.687,300,6689.432352
468.37524,300,6689.432358
720.7727,300,6689.432364
509.0346,300,6689.43237
720.9843,300,6689.432384
497.16864,300,6689.43239
426.33502,300,6689.432397
710.9784,300,6689.432404
724.5613,300,6689.432409
713.0936,300,6689.432415
340.2188,300,6689.432421
492.68985,300,6689.432428
743.71515,300,6689.432435
544.8358,300,6689.432441
718.0648,300,6689.432447
304.16183,300,6689.432453
404.2643,300,6689.432458
394.02014,300,6689.432465
726.511,300,6689.432472
711.48663,300,6689.432478
720.7384,300,6689.432484
722.5884,300,6689.43249
699.3651,300,6689.432501
747.82355,300,6689.432507
731.21704,300,6689.432513
326.64655,300,6689.432519
724.95,300,6689.432525
751.93823,300,6689.432534
727.51514,300,6689.43254
713.1617,300,6689.432546
708.5042,300,6689.432552
719.9519,300,6689.432558
723.7932,300,6689.432565
