#{"t_start": 1788795262.916744, "env_id": "None"}
r,l,t
648.5078,300,653.461848
660.9828,300,653.461951
296.54227,300,653.461963
643.5677,300,653.461972
326.2566,300,653.461979
570.65576,300,653.461985
551.8783,300,653.461992
-702.01105,300,653.462
299.37534,300,653.462008
684.2612,300,653.462014
598.12494,300,653.46202
646.22736,300,653.462027
367.39365,300,653.462033
477.83838,300,653.462039
302.21112,300,653.462045
504.29907,300,653.462051
237.11255,300,653.462057
645.35364,300,653.462063
260.02002,300,653.462069
582.8984,300,653.462075
315.98206,300,653.46208
134.09721,300,653.462093
271.34174,300,653.462099
375.3245,300,653.462105
668.8445,300,653.462111
24.537191,300,653.462117
184.96164,300,653.462123
434.6379,300,653.46213
154.57669,300,653.462137
471.47586,300,653.462143
78.64166,300,653.462149
331.33972,300,653.462155
203.29771,300,653.462161
587.40875,300,653.462167
358.2721,300,653.462173
446.57446,300,653.462179
638.8067,300,653.462184
662.01514,300,653.46219
616.4993,300,653.462196
241.63005,300,653.462201
141.83156,300,653.462207
539.5315,300,653.462213
157.32968,300,653.462219
563.6763,300,653.462224
402.8676,300,653.462229
284.34274,300,653.462235
650.6848,300,653.46224
480.16476,300,653.462246
582.63715,300,1299.648757
606.44196,300,1299.648844
315.20987,300,1299.648855
575.8359,300,1299.648862
295.5781,300,1299.648869
497.88028,300,1299.648875
465.80417,300,1299.648881
-642.646,300,1299.648887
288.83765,300,1299.648893
621.83417,300,1299.6489
515.9169,300,1299.648906
626.9128,300,1299.648912
396.25772,300,1299.648918
395.9497,300,1299.648924
310.42252,300,1299.64893
265.5561,300,1299.648936
230.32509,300,1299.648942
585.80273,300,1299.648948
191.18146,300,1299.648954
558.988,300,1299.64896
187.31717,300,1299.648966
-192.57608,300,1299.648972
283.6744,300,1299.648978
336.60577,300,1299.648984
616.0371,300,1299.648989
-1356.5991,300,1299.648996
168.25488,300,1299.649002
272.82016,300,1299.649008
-164.49957,300,1299.649013
266.76633,300,1299.649019
-2862.6643,300,1299.649024
179.542,300,1299.64903
122.18595,300,1299.649036
324.2994,300,1299.649042
183.82741,300,1299.649047
376.93127,300,1299.649053
567.9977,300,1299.649059
563.4975,300,1299.649064
541.8296,300,1299.64907
235.21696,300,1299.649076
-1073.3322,300,1299.649081
456.21616,300,1299.649092
196.36276,300,1299.649098
501.06055,300,1299.649104
336.36105,300,1299.649111
282.6387,300,1299.649116
593.1714,300,1299.649122
466.5136,300,1299.649127
656.6463,300,1948.756052
673.2874,300,1948.75624
360.72284,300,1948.756251
629.7578,300,1948.756259
359.82904,300,1948.756265
575.1918,300,1948.756272
560.1774,300,1948.756278
182.35696,300,1948.756284
305.28473,300,1948.75629
670.9278,300,1948.756296
616.19995,300,1948.756303
620.329,300,1948.756309
416.4141,300,1948.756315
477.80557,300,1948.756321
356.93384,300,1948.756327
506.4923,300,1948.756333
251.81746,300,1948.756339
635.08466,300,1948.756344
253.43478,300,1948.75635
614.56244,300,1948.756356
314.53735,300,1948.756362
143.71361,300,1948.756367
320.15613,300,1948.756374
432.09906,300,1948.75638
678.6989,300,1948.756386
-1372.6815,300,1948.756393
221.38013,300,1948.7564
424.76178,300,1948.756405
190.40523,300,1948.756412
487.65088,300,1948.756417
-2982.8643,300,1948.756424
337.36008,300,1948.75643
204.63806,300,1948.756436
619.5133,300,1948.756442
371.2823,300,1948.756448
451.18076,300,1948.756454
644.12805,300,1948.75646
635.1589,300,1948.756465
605.6832,300,1948.756471
257.78555,300,1948.756477
152.4469,300,1948.756483
566.18225,300,1948.756489
285.06815,300,1948.756495
540.0138,300,1948.756501
428.6101,300,1948.756507
303.528,300,1948.756512
656.26,300,1948.756518
486.31366,300,1948.756524
676.68176,300,2605.372792
696.4564,300,2605.372872
352.19385,300,2605.372883
679.6239,300,2605.372891
328.57693,300,2605.372899
621.588,300,2605.372906
618.0503,300,2605.372912
132.204,300,2605.372918
234.04674,300,2605.372925
698.61584,300,2605.372931
653.63556,300,2605.372937
730.3839,300,2605.372949
509.25134,300,2605.372955
