#{"t_start": 1788786858.8836718, "env_id": "None"}
r,l,t
756.3393,300,1959.175271
384.39673,300,1959.175276
555.67316,300,1959.175283
350.1042,300,1959.175289
535.24506,300,1959.175294
172.58891,300,1959.1753
713.3786,300,1959.175306
251.09712,300,1959.175313
628.0566,300,1959.175318
354.25122,300,1959.175324
124.62159,300,1959.17533
282.49796,300,1959.175336
425.7672,300,1959.175343
755.9685,300,1959.175349
123.15387,300,1959.175355
135.46245,300,1959.175362
490.16174,300,1959.175369
152.44032,300,1959.175374
519.78235,300,1959.17538
-2232.8352,300,1959.175386
376.75775,300,1959.175392
200.00362,300,1959.175397
656.1765,300,1959.175405
405.33948,300,1959.175411
444.40405,300,1959.175417
714.3907,300,1959.175423
800.83575,300,1959.175428
677.506,300,1959.175434
247.14186,300,1959.17544
115.44544,300,1959.175446
609.876,300,1959.175452
308.12292,300,1959.175457
728.54944,300,1959.175463
467.87482,300,1959.175469
270.90286,300,1959.175475
736.5727,300,1959.17548
413.206,300,1959.175486
632.83276,300,1959.175492
754.24146,300,2618.778845
307.1321,300,2618.778919
675.15027,300,2618.778928
346.77356,300,2618.778935
653.3576,300,2618.778941
625.2309,300,2618.778947
158.773,300,2618.778953
261.66092,300,2618.778959
778.3249,300,2618.778965
709.2818,300,2618.778971
730.2322,300,2618.778977
383.64746,300,2618.778992
504.39743,300,2618.778998
354.63416,300,2618.779005
496.2663,300,2618.779011
169.80206,300,2618.779017
735.4627,300,2618.779023
199.464,300,2618.779029
629.618,300,2618.779035
311.1143,300,2618.779041
107.86273,300,2618.779047
233.91759,300,2618.779052
422.2956,300,2618.779059
780.77716,300,2618.779065
118.14525,300,2618.77907
150.95067,300,2618.779077
312.1201,300,2618.779083
131.23416,300,2618.779089
488.72604,300,2618.779095
-3013.5134,300,2618.779101
281.4306,300,2618.779107
178.89908,300,2618.779113
650.2336,300,2618.779119
344.88596,300,2618.779125
399.80872,300,2618.779131
720.8047,300,2618.779137
831.54376,300,2618.779143
695.1269,300,2618.779149
217.85005,300,2618.779155
101.459435,300,2618.779161
582.14886,300,2618.779166
369.28653,300,2618.779172
745.3423,300,2618.779179
409.87955,300,2618.779184
279.7295,300,2618.77919
756.5646,300,2618.779195
405.5161,300,2618.779207
608.0673,300,2618.779212
748.48987,300,3244.973924
335.21384,300,3244.973998
693.85645,300,3244.974008
340.6546,300,3244.974015
624.4155,300,3244.974022
634.7412,300,3244.974028
119.71834,300,3244.974034
241.35316,300,3244.97404
766.81824,300,3244.974046
689.5227,300,3244.974052
760.4181,300,3244.974058
469.63535,300,3244.974064
555.35516,300,3244.97407
372.04678,300,3244.974076
503.2273,300,3244.974082
182.94836,300,3244.974087
725.1839,300,3244.974093
242.40869,300,3244.974099
658.13995,300,3244.974105
310.51657,300,3244.974111
87.36919,300,3244.974116
285.73773,300,3244.974122
439.12802,300,3244.974128
766.31433,300,3244.974134
-1370.64,300,3244.97414
156.8091,300,3244.974146
486.7683,300,3244.974152
130.37907,300,3244.974158
481.2834,300,3244.974164
-2342.048,300,3244.97417
330.81506,300,3244.974176
136.03345,300,3244.974182
648.1174,300,3244.974187
372.0361,300,3244.974193
467.2614,300,3244.974199
725.6745,300,3244.974211
804.9216,300,3244.974216
691.3924,300,3244.974222
268.82916,300,3244.974227
89.16053,300,3244.974233
588.9614,300,3244.974239
375.50583,300,3244.974244
712.44904,300,3244.974251
428.71655,300,3244.974256
281.18808,300,3244.974262
741.82666,300,3244.974267
608.1995,300,3244.974273
632.29486,300,3244.974279
624.33154,300,3880.716016
238.78804,300,3880.716089
598.7626,300,3880.716099
161.07698,300,3880.716105
484.29785,300,3880.716112
401.18536,300,3880.716118
-1049.1641,300,3880.716124
102.55421,300,3880.71613
651.1472,300,3880.716137
564.4304,300,3880.716143
607.32996,300,3880.716149
292.0254,300,3880.716155
421.17374,300,3880.716161
252.30487,300,3880.716167
428.47284,300,3880.716173
0.25190625,300,3880.716179
602.5829,300,3880.716186
130.39046,300,3880.716192
539.6177,300,3880.716198
178.45648,300,3880.716211
-622.536,300,3880.716217
179.32677,300,3880.716223
325.01538,300,3880.716229
648.82544,300,3880.716234
-1869.8309,300,3880.71624
-300.80417,300,3880.716246
332.4062,300,3880.716252
-563.70435,300,3880.716258
385.77826,300,3880.716264
-3347.5603,300,3880.71627
185.89766,300,3880.716276
-150.77417,300,3880.716282
557.52454,300,3880.716288
284.0731,300,3880.716294
334.2784,300,3880.7163
609.298,300,3880.716305
674.2263,300,3880.716311
569.21326,300,3880.716317
176.11348,300,3880.716323
-1489.1526,300,3880.716328
518.7048,300,3880.716334
192.66815,300,3880.71634
564.77014,300,3880.716346
372.23962,300,3880.716352
172.46231,300,3880.716357
623.0645,300,3880.716363
349.8259,300,3880.716369
545.48236,300,3880.716375
674.39703,300,4533.255371
258.87723,300,4533.255442
602.41125,300,4533.255452
297.73132,300,4533.255459
479.64395,300,4533.255466
453.14597,300,4533.255471
93.61954,300,4533.255477
211.08495,300,4533.255483
709.32556,300,4533.255489
575.17163,300,4533.255495
663.6735,300,4533.255501
343.54425,300,4533.255507
282.75476,300,4533.255513
289.19763,300,4533.255519
391.62805,300,4533.255524
149.18091,300,4533.25553
613.1931,300,4533.255536
116.97515,300,4533.255542
558.68854,300,4533.255548
139.84161,300,4533.255553
66.07239,300,4533.255559
203.97736,300,4533.255569
347.52655,300,4533.255575
679.801,300,4533.255581
57.940155,300,4533.255587
125.01257,300,4533.255594
225.80002,300,4533.2556
116.487404,300,4533.255606
346.4803,300,4533.255612
44.791737,300,4533.255619
179.29033,300,4533.255625
92.35563,300,4533.25563
578.3792,300,4533.255636
192.2958,300,4533.255642
293.64233,300,4533.255647
627.78796,300,4533.255653
731.5217,300,4533.255659
544.38776,300,4533.255664
170.75671,300,4533.25567
68.64816,300,4533.255676
448.7281,300,4533.255682
304.66028,300,4533.255688
650.995,300,4533.255694
223.65248,300,4533.2557
237.26201,300,4533.255705
678.4932,300,4533.255711
443.8094,300,4533.255717
504.29257,300,4533.255723
666.5818,300,5183.081831
281.85593,300,5183.081905
601.96893,300,5183.081916
305.91797,300,5183.081923
542.5382,300,5183.081929
469.66302,300,5183.081936
104.248695,300,5183.081942
232.30754,300,5183.081948
680.6974,300,5183.081954
597.6889,300,5183.08196
646.10065,300,5183.081967
322.7984,300,5183.081973
439.23587,300,5183.081979
297.7793,300,5183.081984
443.64795,300,5183.08199
163.46634,300,5183.081996
629.78705,300,5183.082002
173.65868,300,5183.082008
589.2948,300,5183.082013
192.38728,300,5183.082019
79.013565,300,5183.082025
199.5084,300,5183.082031
384.4935,300,5183.082037
671.91895,300,5183.082043
-1028.3213,300,5183.082048
171.85246,300,5183.082054
320.16458,300,5183.08206
154.3479,300,5183.082067
346.42804,300,5183.082072
73.75255,300,5183.082078
207.55376,300,5183.082084
127.553246,300,5183.08209
606.8801,300,5183.082096
228.84825,300,5183.082101
375.39044,300,5183.082107
651.68243,300,5183.082113
700.49677,300,5183.082118
589.06866,300,5183.082124
152.65399,300,5183.082129
97.76861,300,5183.082135
526.8759,300,5183.082141
281.96896,300,5183.082147
615.8348,300,5183.082153
300.11868,300,5183.082158
236.05476,300,5183.082164
649.87476,300,5183.082169
448.76935,300,5183.082175
577.27814,300,5183.082181
694.37775,300,5850.962379
316.41785,300,5850.962471
649.15094,300,5850.962481
292.143,300,5850.962488
606.99786,300,5850.962495
570.8763,300,5850.962502
87.62002,300,5850.962508
172.98763,300,5850.962514
700.63043,300,5850.96252
623.0884,300,5850.962526
668.66235,300,5850.962533
370.6721,300,5850.96254
451.5645,300,5850.962547
324.82648,300,5850.962553
491.0466,300,5850.962559
123.65608,300,5850.962565
666.506,300,5850.962572
163.8726,300,5850.962578
626.7472,300,5850.962584
200.76138,300,5850.962589
57.34276,300,5850.962596
249.43329,300,5850.962601
397.90128,300,5850.962607
705.89984,300,5850.962613
-688.8196,300,5850.962619
123.91918,300,5850.962625
368.45767,300,5850.962632
104.35952,300,5850.962638
431.29062,300,5850.962643
33.391075,300,5850.962649
217.87852,300,5850.962655
103.52534,300,5850.962661
642.2027,300,5850.962667
270.34125,300,5850.962672
412.3939,300,5850.962679
667.28644,300,5850.962685
739.7338,300,5850.962691
628.60284,300,5850.962696
187.57301,300,5850.962702
63.78963,300,5850.962707
568.3486,300,5850.962713
305.28555,300,5850.962719
653.58514,300,5850.962725
359.60995,300,5850.96273
234.53056,300,5850.962736
689.74713,300,5850.962742
511.79523,300,5850.962747
605.6561,300,5850.962753
708.04816,300,6479.639021
330.39395,300,6479.639095
673.64075,300,6479.639105
297.58606,300,6479.639112
607.2882,300,6479.639119
587.26294,300,6479.639125
183.04279,300,6479.639131
235.96774,300,6479.639138
720.988,300,6479.639144
656.0675,300,6479.63915
661.438,300,6479.639156
358.60147,300,6479.639162
531.5478,300,6479.639168
337.1104,300,6479.639174
487.348,300,6479.63918
180.33333,300,6479.639186
683.6005,300,6479.639192
248.03134,300,6479.639197
632.363,300,6479.63921
320.33197,300,6479.639216
129.99957,300,6479.639222
275.06665,300,6479.639228
462.90125,300,6479.639234
713.8969,300,6479.63924
134.30643,300,6479.639246
208.17986,300,6479.639252
473.63754,300,6479.639258
185.08015,300,6479.639264
466.83997,300,6479.63927
79.51393,300,6479.639276
339.411,300,6479.639282
215.03322,300,6479.639292
647.9027,300,6479.639297
353.61386,300,6479.639303
422.4636,300,6479.639309
689.22375,300,6479.639314
738.63086,300,6479.63932
659.88495,300,6479.639326
216.57825,300,6479.639332
151.77783,300,6479.639338
575.2713,300,6479.639343
352.20554,300,6479.639349
647.804,300,6479.639355
418.0297,300,6479.639361
221.7921,300,6479.639367
705.06036,300,6479.639372
552.9889,300,6479.639378
617.1764,300,6479.639384
