#{"t_start": 1788795225.4987812, "env_id": "None"}
r,l,t
118.833305,300,2666.991147
534.02844,300,2666.991153
138.08846,300,2666.991159
319.53955,300,2666.991165
414.10437,300,2666.99117
180.92378,300,2666.991176
640.4444,300,2666.991182
-1403.5426,300,3333.046412
554.9635,300,3333.046497
582.8168,300,3333.046507
278.68405,300,3333.046514
545.0382,300,3333.04652
300.37268,300,3333.046527
507.08044,300,3333.046533
456.32532,300,3333.046539
-652.4929,300,3333.046545
237.34721,300,3333.046551
598.19604,300,3333.046556
537.3946,300,3333.046562
581.7232,300,3333.046568
318.58453,300,3333.046574
409.4938,300,3333.04658
302.3011,300,3333.046586
439.72086,300,3333.046592
154.3664,300,3333.046597
551.6695,300,3333.046603
281.67538,300,3333.046609
528.93787,300,3333.046615
306.56512,300,3333.04662
-235.22748,300,3333.046626
237.44226,300,3333.046632
275.89783,300,3333.046638
588.74744,300,3333.046644
-1414.7471,300,3333.04665
182.55595,300,3333.046656
412.37503,300,3333.046662
-119.33517,300,3333.046668
450.00327,300,3333.046674
-3014.1526,300,3333.046679
362.92868,300,3333.046685
175.58351,300,3333.046691
511.3869,300,3333.046697
375.7089,300,3333.046703
403.9011,300,3333.046708
548.2735,300,3333.046714
696.5321,300,3333.04672
525.3149,300,3333.046725
98.65528,300,3333.046731
-1149.2229,300,3333.046736
501.7497,300,3333.046742
20.548756,300,3333.046748
649.911,300,3333.046754
436.26028,300,3333.046759
221.98035,300,3333.046765
581.94855,300,3333.046771
72.71202,300,3978.16212
313.7869,300,3978.1622
336.1522,300,3978.16221
206.06436,300,3978.162217
284.4224,300,3978.162224
232.0651,300,3978.16223
259.05588,300,3978.162236
258.83667,300,3978.162242
83.8854,300,3978.162249
180.02798,300,3978.162255
350.76382,300,3978.162261
269.7456,300,3978.162266
447.86737,300,3978.162272
306.123,300,3978.162278
184.8886,300,3978.162284
216.30835,300,3978.16229
189.26733,300,3978.162296
123.89669,300,3978.162302
297.9779,300,3978.162308
116.430466,300,3978.162313
325.17905,300,3978.162319
138.08371,300,3978.162325
72.17908,300,3978.162332
173.44563,300,3978.162338
193.89772,300,3978.162343
352.41446,300,3978.162349
59.175713,300,3978.162355
99.95429,300,3978.162361
151.3984,300,3978.162367
89.28436,300,3978.162373
199.62326,300,3978.162379
-3389.0007,300,3978.162385
159.28319,300,3978.16239
97.6965,300,3978.162396
222.77858,300,3978.162402
153.70218,300,3978.162407
204.82735,300,3978.162413
313.48737,300,3978.162419
309.93875,300,3978.162425
265.5885,300,3978.162431
163.0735,300,3978.162436
71.349266,300,3978.162441
233.75005,300,3978.162447
138.58775,300,3978.162453
201.88873,300,3978.162459
174.64778,300,3978.162464
242.74487,300,3978.16247
331.76343,300,3978.162476
86.51693,300,4623.517756
439.94263,300,4623.517833
439.9545,300,4623.517843
252.19685,300,4623.517851
409.8741,300,4623.517857
230.6236,300,4623.517863
375.26642,300,4623.517869
352.01096,300,4623.517875
113.50243,300,4623.517881
203.64435,300,4623.517887
446.01022,300,4623.517893
386.75708,300,4623.517899
315.0577,300,4623.517905
253.29048,300,4623.517911
309.92865,300,4623.517917
249.8949,300,4623.517923
301.68665,300,4623.517929
174.93506,300,4623.517935
435.6273,300,4623.517941
179.1068,300,4623.517946
355.40076,300,4623.517956
210.41986,300,4623.517962
100.765015,300,4623.517968
228.68059,300,4623.517974
291.54642,300,4623.51798
445.3708,300,4623.517986
72.25896,300,4623.517992
155.32516,300,4623.517998
285.76035,300,4623.518004
131.43213,300,4623.51801
302.2289,300,4623.518017
62.98283,300,4623.518032
221.64444,300,4623.518038
139.82018,300,4623.518044
340.52197,300,4623.51805
251.29564,300,4623.518056
286.3579,300,4623.518062
435.48087,300,4623.518067
327.83176,300,4623.518073
392.14084,300,4623.518079
206.39644,300,4623.518085
94.823524,300,4623.51809
368.51517,300,4623.518097
202.3204,300,4623.518103
295.94183,300,4623.518109
278.72736,300,4623.518115
205.78377,300,4623.518121
416.69226,300,4623.518126
150.36824,300,5268.081389
405.48932,300,5268.081471
427.1996,300,5268.081481
276.48245,300,5268.081488
393.6937,300,5268.081495
359.0853,300,5268.081501
371.58734,300,5268.081507
361.6227,300,5268.081513
71.88706,300,5268.08152
315.48163,300,5268.081526
468.783,300,5268.081532
382.38763,300,5268.081538
493.8521,300,5268.081544
333.54486,300,5268.08155
328.22604,300,5268.081557
327.55774,300,5268.081563
371.63348,300,5268.081569
257.52618,300,5268.081575
402.44803,300,5268.08158
241.12125,300,5268.081586
430.07938,300,5268.081592
282.80624,300,5268.081598
152.8028,300,5268.081604
254.44173,300,5268.08161
320.87143,300,5268.081616
455.04935,300,5268.081621
152.51642,300,5268.081627
232.52399,300,5268.081634
287.572,300,5268.08164
200.7916,300,5268.081646
357.4081,300,5268.081652
97.69671,300,5268.081658
291.76123,300,5268.081664
205.29385,300,5268.08167
393.24313,300,5268.081676
286.06393,300,5268.081681
366.9673,300,5268.081687
397.8328,300,5268.081693
541.08093,300,5268.081698
384.0007,300,5268.081704
136.64682,300,5268.08171
159.29774,300,5268.081715
391.96988,300,5268.081721
-12.633014,300,5268.081727
472.44803,300,5268.081733
333.80887,300,5268.081738
302.845,300,5268.081744
412.03052,300,5268.08175
163.30283,300,5914.101902
571.95514,300,5914.101982
601.0093,300,5914.101993
366.3176,300,5914.102
558.6312,300,5914.102007
388.7958,300,5914.102013
477.73215,300,5914.102026
482.20752,300,5914.102033
203.73666,300,5914.102039
343.0625,300,5914.102045
619.36615,300,5914.102051
508.61786,300,5914.102058
637.798,300,5914.102064
456.40186,300,5914.10207
426.83057,300,5914.102076
354.4894,300,5914.102082
439.7982,300,5914.102088
301.4072,300,5914.102093
555.20264,300,5914.102099
255.50952,300,5914.102105
548.8323,300,5914.102111
315.0087,300,5914.102117
171.1542,300,5914.102123
334.7521,300,5914.102129
411.1527,300,5914.102134
619.75977,300,5914.10214
-1375.5525,300,5914.102147
239.6187,300,5914.102153
385.6813,300,5914.102159
129.42276,300,5914.102165
411.512,300,5914.102171
112.98873,300,5914.102177
312.48624,300,5914.102183
226.43462,300,5914.102189
525.9132,300,5914.102194
352.42114,300,5914.1022
422.73404,300,5914.102206
563.1481,300,5914.102212
619.78394,300,5914.102218
510.72177,300,5914.102223
47.126514,300,5914.102229
178.94756,300,5914.102235
483.10355,300,5914.102241
-189.57127,300,5914.102246
501.8854,300,5914.102252
405.62915,300,5914.102258
366.8595,300,5914.102264
598.8541,300,5914.10227
137.9155,300,6558.38625
721.7374,300,6558.386331
731.7142,300,6558.386343
311.27017,300,6558.38635
695.7855,300,6558.386357
251.72906,300,6558.386363
659.1217,300,6558.386369
649.39105,300,6558.386376
184.42044,300,6558.386382
259.36798,300,6558.386388
750.28564,300,6558.386394
682.4945,300,6558.3864
494.16934,300,6558.386406
353.8054,300,6558.386411
581.70386,300,6558.386417
288.01163,300,6558.386424
559.3218,300,6558.386429
214.7889,300,6558.386435
710.8655,300,6558.386441
248.34172,300,6558.386446
506.68274,300,6558.386452
371.0062,300,6558.386458
-194.36916,300,6558.386464
287.2514,300,6558.38647
378.52692,300,6558.386476
750.76697,300,6558.386481
-1394.0364,300,6558.386487
174.04,300,6558.386493
477.5166,300,6558.3865
140.58551,300,6558.386505
548.3581,300,6558.386511
78.00714,300,6558.38652
366.76566,300,6558.386526
208.14244,300,6558.386532
654.2223,300,6558.386539
458.7114,300,6558.386544
417.47537,300,6558.38655
714.07245,300,6558.386556
496.18774,300,6558.386562
675.6682,300,6558.386567
281.35547,300,6558.386573
140.59618,300,6558.386578
631.47644,300,6558.386585
253.3004,300,6558.38659
426.3648,300,6558.386596
495.3804,300,6558.386602
251.68315,300,6558.386608
731.24725,300,6558.386613
