#{"t_start": 1788789235.6370995, "env_id": "None"}
r,l,t
439.8888,300,663.830598
200.40102,300,663.830706
386.36752,300,663.830719
385.40033,300,663.830727
128.9941,300,663.830733
202.37881,300,663.83074
464.00833,300,663.830747
395.92734,300,663.830755
283.32678,300,663.830763
188.16428,300,663.830769
339.1652,300,663.830775
255.83803,300,663.830781
350.86197,300,663.830787
147.52861,300,663.830794
403.63583,300,663.8308
144.63947,300,663.830806
361.7111,300,663.830812
198.669,300,663.830817
100.00021,300,663.830823
247.8785,300,663.830829
279.95905,300,663.830834
481.99127,300,663.83084
88.7803,300,663.830846
190.05273,300,663.830852
230.36818,300,663.830858
-208.2174,300,663.830864
319.5242,300,663.83087
-3016.0903,300,663.830878
227.20438,300,663.830884
128.66127,300,663.83089
388.2122,300,663.830896
241.81932,300,663.830903
311.67526,300,663.830908
421.69864,300,663.830914
244.02332,300,663.83092
406.67993,300,663.830925
149.88138,300,663.830931
-932.2637,300,663.830937
363.75928,300,663.830942
139.53778,300,663.830948
246.9608,300,663.830954
298.55362,300,663.830959
153.25525,300,663.830965
436.4859,300,663.830971
231.93362,300,663.830976
382.82178,300,663.830982
-1932.099,300,663.830988
168.8048,300,663.830994
360.46906,300,1307.470467
202.65192,300,1307.47063
264.56052,300,1307.470642
270.1365,300,1307.470649
79.77162,300,1307.470655
145.6538,300,1307.470661
454.19348,300,1307.470668
300.25006,300,1307.470674
267.75906,300,1307.47068
211.70346,300,1307.470686
242.65106,300,1307.4707
230.8326,300,1307.470707
205.30855,300,1307.470713
125.14243,300,1307.470719
342.90985,300,1307.470725
120.21796,300,1307.470731
310.81247,300,1307.470737
152.8789,300,1307.470742
67.10244,300,1307.470748
175.6632,300,1307.470754
246.05286,300,1307.47076
458.48608,300,1307.470766
-1203.9769,300,1307.470772
109.820206,300,1307.470778
209.01622,300,1307.470783
89.97749,300,1307.47079
184.969,300,1307.470796
39.18192,300,1307.470802
136.82298,300,1307.470808
95.537895,300,1307.470814
270.93414,300,1307.47082
163.4313,300,1307.470825
215.33714,300,1307.470831
355.4434,300,1307.470837
352.51135,300,1307.470842
290.66867,300,1307.470848
154.29091,300,1307.470854
70.19213,300,1307.47086
226.98628,300,1307.470865
159.63995,300,1307.470871
291.3542,300,1307.470877
195.63695,300,1307.470882
146.80821,300,1307.470888
427.26785,300,1307.470894
258.09378,300,1307.4709
266.57446,300,1307.470905
37.918983,300,1307.470911
104.442314,300,1307.470917
486.9002,300,1961.477556
232.6317,300,1961.477638
375.37723,300,1961.477648
367.74533,300,1961.477655
106.70375,300,1961.477661
205.50674,300,1961.477667
452.8188,300,1961.477673
382.72253,300,1961.477679
404.63058,300,1961.477685
252.00969,300,1961.477697
317.28876,300,1961.477703
236.49841,300,1961.477709
287.6399,300,1961.477715
186.16527,300,1961.477721
484.59244,300,1961.477727
163.75314,300,1961.477733
377.7966,300,1961.477738
181.12347,300,1961.477744
89.564545,300,1961.47775
205.77191,300,1961.477757
301.87936,300,1961.477762
458.01376,300,1961.477768
73.11148,300,1961.477774
150.11504,300,1961.47778
260.7333,300,1961.477786
130.39557,300,1961.477793
263.7012,300,1961.477799
-2485.5828,300,1961.477805
186.12137,300,1961.477811
120.27164,300,1961.477817
348.75473,300,1961.477823
205.12534,300,1961.477829
288.9667,300,1961.477836
482.90848,300,1961.477842
401.6877,300,1961.477848
391.41476,300,1961.477854
190.99059,300,1961.477859
95.780334,300,1961.477865
329.81015,300,1961.47787
217.15646,300,1961.477876
295.9723,300,1961.477882
235.79797,300,1961.477888
212.86383,300,1961.477894
501.01556,300,1961.477899
369.17044,300,1961.477905
370.63486,300,1961.477911
-1392.955,300,1961.477916
146.59236,300,1961.477922
520.7016,300,2603.08567
242.51677,300,2603.085849
413.46716,300,2603.085862
378.1052,300,2603.085869
61.72529,300,2603.085875
164.0778,300,2603.085881
484.8513,300,2603.085889
434.5488,300,2603.085895
414.45673,300,2603.085901
292.55927,300,2603.085907
345.23813,300,2603.085919
286.6164,300,2603.085925
335.08517,300,2603.085931
139.07295,300,2603.085938
499.61853,300,2603.085944
126.16596,300,2603.08595
429.1961,300,2603.085956
138.85765,300,2603.085961
51.874607,300,2603.085967
218.96623,300,2603.085973
350.78973,300,2603.085978
486.5588,300,2603.085984
34.107285,300,2603.08599
123.34344,300,2603.085997
284.85403,300,2603.086002
91.05027,300,2603.086009
281.3783,300,2603.086014
