#{"t_start": 1788799454.5618412, "env_id": "None"}
r,l,t
425.21957,300,3466.268629
413.39047,300,3466.268635
106.82234,300,3466.268641
196.62753,300,3466.268646
516.84314,300,3466.268652
460.2334,300,3466.268658
409.60757,300,3466.268665
282.56897,300,3466.268671
298.34476,300,3466.268677
211.98181,300,3466.268683
365.83292,300,3466.268688
150.96123,300,3466.268694
496.6524,300,3466.2687
138.64827,300,3466.268707
403.2467,300,3466.268712
192.7519,300,3466.268718
86.27186,300,3466.268725
168.73071,300,3466.268731
171.33241,300,3466.268737
521.3673,300,3466.268743
69.354126,300,3466.268749
114.11334,300,3466.268755
259.52856,300,3466.268761
101.26522,300,3466.268767
328.09045,300,3466.268773
38.261703,300,3466.268778
215.19945,300,3466.268785
119.02684,300,3466.26879
458.76672,300,3466.268797
236.1641,300,3466.268809
265.18756,300,3466.268815
499.97336,300,3466.268821
465.15546,300,3466.268827
462.11465,300,3466.268832
93.45001,300,3466.268838
79.660995,300,3466.268844
399.49118,300,3466.268851
-43.202946,300,3466.268857
369.8295,300,3466.268863
313.2158,300,3466.268868
207.23923,300,3466.268874
516.1542,300,3466.26888
73.217224,300,4151.472097
539.8093,300,4151.472176
552.0237,300,4151.472187
287.5142,300,4151.472194
513.2272,300,4151.4722
289.01627,300,4151.472207
467.92096,300,4151.472213
437.09006,300,4151.47222
88.42257,300,4151.472226
261.36484,300,4151.472233
561.6496,300,4151.472239
487.96893,300,4151.472245
537.20123,300,4151.472252
350.106,300,4151.472258
321.50848,300,4151.472264
299.90433,300,4151.47227
352.3041,300,4151.472276
217.99185,300,4151.472282
517.5155,300,4151.472288
159.82594,300,4151.472294
491.87317,300,4151.4723
147.28842,300,4151.472306
89.312454,300,4151.472313
233.854,300,4151.472319
353.18582,300,4151.472325
571.63367,300,4151.472331
70.55781,300,4151.472337
146.25575,300,4151.472343
252.93822,300,4151.472349
120.01916,300,4151.472355
327.52545,300,4151.47236
51.405045,300,4151.472366
189.48984,300,4151.472373
101.071594,300,4151.472378
488.62625,300,4151.472385
198.70964,300,4151.472391
328.50528,300,4151.472396
519.23114,300,4151.472402
569.90625,300,4151.472408
504.18802,300,4151.472414
228.89902,300,4151.47242
99.20929,300,4151.472425
428.79156,300,4151.472432
211.30597,300,4151.472438
493.36996,300,4151.472444
266.94098,300,4151.47245
270.10324,300,4151.472456
550.97626,300,4151.472461
61.572914,300,4842.802192
499.82126,300,4842.80228
540.1457,300,4842.802291
331.92996,300,4842.802299
457.4379,300,4842.802305
320.06586,300,4842.802312
431.83307,300,4842.802318
433.4373,300,4842.802325
92.610794,300,4842.80233
281.71762,300,4842.802337
536.3923,300,4842.802343
448.3118,300,4842.802349
559.72815,300,4842.802356
420.22418,300,4842.802361
355.90167,300,4842.802367
329.89822,300,4842.802374
325.96674,300,4842.802379
260.4108,300,4842.802385
488.07425,300,4842.802392
178.20532,300,4842.802402
516.9795,300,4842.802408
158.20508,300,4842.802414
79.44792,300,4842.802421
293.02454,300,4842.802427
408.16177,300,4842.802433
532.5446,300,4842.80244
-278.75513,300,4842.802446
170.69371,300,4842.802452
274.82925,300,4842.802459
-175.09332,300,4842.802465
270.46524,300,4842.80247
73.45492,300,4842.802476
185.03522,300,4842.802483
70.535934,300,4842.802489
455.7315,300,4842.802495
208.01091,300,4842.802501
357.9945,300,4842.802507
492.4988,300,4842.802512
618.15,300,4842.802518
444.41592,300,4842.802525
291.8848,300,4842.802531
96.74718,300,4842.802536
372.01486,300,4842.802543
257.72498,300,4842.802549
530.63416,300,4842.802555
238.4603,300,4842.80256
333.39575,300,4842.802566
521.32935,300,4842.802572
-1452.763,300,5551.598036
508.27502,300,5551.598119
519.0323,300,5551.59813
285.6695,300,5551.598138
475.5992,300,5551.598146
285.07782,300,5551.598152
466.1591,300,5551.598158
429.22797,300,5551.598164
-765.7552,300,5551.59817
249.72153,300,5551.598176
521.95776,300,5551.598182
479.662,300,5551.598188
450.08002,300,5551.598195
318.3683,300,5551.598201
293.65616,300,5551.598207
294.6699,300,5551.598213
387.25262,300,5551.598219
193.31306,300,5551.598225
495.84128,300,5551.598231
195.69849,300,5551.598237
439.4631,300,5551.598243
195.68393,300,5551.598248
-350.42926,300,5551.598255
243.74971,300,5551.598261
334.95438,300,5551.598267
516.1074,300,5551.598273
-1514.6415,300,5551.598279
-29.132757,300,5551.598285
85.75726,300,5551.598292
-267.28513,300,5551.598298
397.9505,300,5551.598303
-3043.1396,300,5551.598309
233.46397,300,5551.598316
60.259766,300,5551.598322
426.53485,300,5551.598327
227.42014,300,5551.598333
347.8611,300,5551.598339
488.9458,300,5551.598344
537.08563,300,5551.59835
466.41592,300,5551.598356
211.0248,300,5551.598361
-1231.0745,300,5551.598367
426.37552,300,5551.598374
257.94055,300,5551.59838
464.44635,300,5551.598385
358.51547,300,5551.598391
262.01816,300,5551.598397
511.09573,300,5551.598403
186.5721,300,6262.39613
566.35034,300,6262.396214
568.4115,300,6262.396226
417.89066,300,6262.396235
577.0268,300,6262.396241
420.80066,300,6262.396248
535.0067,300,6262.396254
507.72574,300,6262.39626
236.0759,300,6262.396267
363.92212,300,6262.396273
571.4009,300,6262.396279
549.7627,300,6262.396285
579.662,300,6262.396292
448.8739,300,6262.396298
478.79095,300,6262.396304
441.6228,300,6262.396315
499.97183,300,6262.396321
303.1603,300,6262.396327
564.86365,300,6262.396333
326.92844,300,6262.396339
540.913,300,6262.396345
398.3993,300,6262.396351
202.6855,300,6262.396358
379.69922,300,6262.396363
450.79233,300,6262.39637
561.67426,300,6262.39638
167.76096,300,6262.396387
278.68848,300,6262.396393
453.65558,300,6262.396399
264.4915,300,6262.396405
482.37228,300,6262.39641
122.99213,300,6262.396417
409.4991,300,6262.396424
276.54846,300,6262.39643
530.3656,300,6262.396436
428.67084,300,6262.396442
476.3972,300,6262.396451
571.0002,300,6262.396458
638.8195,300,6262.396464
546.75024,300,6262.396469
339.531,300,6262.396475
205.62355,300,6262.396481
522.8716,300,6262.396489
364.1478,300,6262.396495
592.7563,300,6262.396501
462.36203,300,6262.396506
375.54233,300,6262.396512
569.6084,300,6262.396518
200.48166,300,6961.39062
627.18146,300,6961.390703
653.7927,300,6961.390716
446.03317,300,6961.390723
631.2841,300,6961.39073
454.46713,300,6961.390737
582.1089,300,6961.390744
565.99426,300,6961.39075
-254.21353,300,6961.390756
368.89355,300,6961.390762
655.2519,300,6961.390769
598.67505,300,6961.390776
651.67395,300,6961.390783
500.53577,300,6961.390789
530.00305,300,6961.390795
470.04688,300,6961.390809
490.4525,300,6961.390815
305.9055,300,6961.390821
613.661,300,6961.390827
343.19507,300,6961.390832
612.39307,300,6961.390838
415.56244,300,6961.390844
-226.60893,300,6961.390851
413.08044,300,6961.390857
488.0919,300,6961.390863
656.77606,300,6961.390868
-1471.5856,300,6961.390875
292.42157,300,6961.390881
458.45914,300,6961.390887
-166.07771,300,6961.390893
532.70404,300,6961.390903
118.034615,300,6961.390909
431.90628,300,6961.390916
270.6003,300,6961.390922
542.45337,300,6961.390928
452.2243,300,6961.390934
513.751,300,6961.39094
637.6047,300,6961.390946
668.4018,300,6961.390952
593.48047,300,6961.390957
317.4909,300,6961.390963
208.61165,300,6961.390969
567.8088,300,6961.390977
344.3114,300,6961.390983
657.25684,300,6961.390988
504.07272,300,6961.390994
399.12503,300,6961.391
658.6176,300,6961.391006
