#{"t_start": 1788796087.7830796, "env_id": "None"}
r,l,t
656.3948,300,707.932273
551.49585,300,707.932379
344.066,300,707.932391
677.3207,300,707.9324
666.8192,300,707.932407
621.80865,300,707.932414
650.0703,300,707.93242
598.3161,300,707.932428
666.6007,300,707.932436
650.6519,300,707.932442
449.902,300,707.932448
557.4013,300,707.932454
676.2988,300,707.932461
665.717,300,707.932466
667.5983,300,707.932472
613.609,300,707.932478
673.2646,300,707.932484
619.23456,300,707.93249
640.37665,300,707.932495
459.61996,300,707.932501
660.0514,300,707.932507
454.02356,300,707.932513
656.92834,300,707.932519
509.7897,300,707.932525
463.11685,300,707.932531
593.4111,300,707.932537
641.2138,300,707.932544
669.7786,300,707.932552
382.86304,300,707.932559
487.9176,300,707.932566
671.87756,300,707.932572
517.0924,300,707.932578
630.0739,300,707.932585
354.16888,300,707.932591
375.1955,300,707.932596
475.32938,300,707.932602
663.8255,300,707.932609
596.0227,300,707.932615
638.78107,300,707.93262
655.3536,300,707.932626
672.40607,300,707.932632
669.0778,300,707.932638
631.41693,300,707.932644
381.31235,300,707.93265
663.9214,300,707.932656
686.30896,300,707.932661
656.93976,300,707.932667
639.00006,300,707.932673
773.99164,300,1396.956919
701.5894,300,1396.957008
485.44733,300,1396.957019
787.838,300,1396.957027
786.97003,300,1396.957033
752.9202,300,1396.957039
780.0933,300,1396.957045
741.1596,300,1396.957051
812.08997,300,1396.957057
775.39417,300,1396.957064
588.1861,300,1396.957071
704.0348,300,1396.957076
789.6929,300,1396.957083
810.69556,300,1396.957089
781.72095,300,1396.957095
742.3556,300,1396.957101
812.32385,300,1396.957106
760.413,300,1396.957112
763.5296,300,1396.957118
517.0202,300,1396.957124
784.025,300,1396.957129
508.79572,300,1396.957135
779.56995,300,1396.957142
543.0609,300,1396.957147
584.213,300,1396.957154
759.26245,300,1396.957159
769.7284,300,1396.957165
787.20294,300,1396.957171
532.1294,300,1396.957178
631.21783,300,1396.957184
811.9122,300,1396.957189
631.13556,300,1396.957195
767.46436,300,1396.957202
481.42767,300,1396.957208
261.28915,300,1396.957213
603.1779,300,1396.957219
779.4428,300,1396.957225
759.23926,300,1396.95723
771.2241,300,1396.957236
782.16797,300,1396.957242
788.1169,300,1396.957247
818.1537,300,1396.957253
799.97833,300,1396.95726
495.54758,300,1396.957266
777.94574,300,1396.957272
806.0276,300,1396.957278
780.7596,300,1396.957283
758.33167,300,1396.957289
764.52844,300,2086.746001
689.9305,300,2086.746088
353.83206,300,2086.7461
788.3921,300,2086.746108
786.4022,300,2086.746114
763.088,300,2086.74612
773.7145,300,2086.746126
736.90234,300,2086.746133
811.31903,300,2086.746139
779.1402,300,2086.746145
563.0833,300,2086.746151
697.7398,300,2086.746157
785.2,300,2086.746164
812.42035,300,2086.74617
776.4913,300,2086.746176
761.9796,300,2086.746182
815.05945,300,2086.746188
752.09686,300,2086.746194
754.5221,300,2086.7462
473.64713,300,2086.746206
784.2625,300,2086.746212
535.3414,300,2086.746218
780.9487,300,2086.746225
526.55005,300,2086.746231
499.86957,300,2086.746237
759.71454,300,2086.746244
775.2938,300,2086.74625
786.2433,300,2086.746256
489.01993,300,2086.746262
632.525,300,2086.746268
814.3526,300,2086.746274
625.2365,300,2086.74628
758.4977,300,2086.746287
376.4654,300,2086.746293
353.2049,300,2086.746299
497.067,300,2086.746305
781.7036,300,2086.746311
757.46405,300,2086.746317
763.2234,300,2086.746322
782.934,300,2086.746328
787.44586,300,2086.746334
812.67773,300,2086.746339
798.3749,300,2086.746346
399.6436,300,2086.746352
771.30286,300,2086.746357
810.82117,300,2086.746363
784.73535,300,2086.746369
747.0847,300,2086.746375
764.89374,300,2788.931341
668.43646,300,2788.931429
414.65765,300,2788.931442
790.94617,300,2788.931449
790.5039,300,2788.931455
764.845,300,2788.931461
777.80194,300,2788.931468
723.29803,300,2788.931474
814.1928,300,2788.931481
781.79535,300,2788.931487
540.8746,300,2788.931493
671.38306,300,2788.931499
791.2712,300,2788.931509
813.6075,300,2788.931515
784.617,300,2788.931521
756.089,300,2788.931527
812.2907,300,2788.931532
737.40393,300,2788.931538
741.2906,300,2788.931544
506.1725,300,2788.93155
789.13556,300,2788.931556
494.40872,300,2788.931563
783.8789,300,2788.931569
572.278,300,2788.931576
529.4144,300,2788.931581
759.43164,300,2788.931587
783.2425,300,2788.931593
791.26447,300,2788.9316
456.03537,300,2788.931606
583.2108,300,2788.931612
810.1254,300,2788.931617
591.95917,300,2788.931623
751.4141,300,2788.931629
408.0656,300,2788.931635
386.46872,300,2788.931641
573.6086,300,2788.931647
787.203,300,2788.931652
757.6851,300,2788.931658
760.8496,300,2788.931664
788.157,300,2788.931669
789.9671,300,2788.931675
810.8815,300,2788.931681
798.87445,300,2788.931688
423.20306,300,2788.931693
772.1299,300,2788.931699
811.7477,300,2788.931705
788.7514,300,2788.93171
729.88196,300,2788.931716
766.4747,300,3487.448781
654.33356,300,3487.448876
317.00867,300,3487.448888
786.1259,300,3487.448895
785.7492,300,3487.448901
762.0972,300,3487.448907
779.7382,300,3487.448914
724.24414,300,3487.448919
812.56744,300,3487.448925
772.15967,300,3487.448931
445.0289,300,3487.448937
664.6926,300,3487.448943
787.1135,300,3487.44895
810.32983,300,3487.448956
780.4391,300,3487.448962
757.8017,300,3487.448968
811.34235,300,3487.448974
747.84015,300,3487.44898
750.09064,300,3487.448986
422.70883,300,3487.448992
785.65314,300,3487.448998
475.29703,300,3487.449003
780.1212,300,3487.44901
516.47003,300,3487.449017
454.72305,300,3487.449023
749.61206,300,3487.449028
777.3449,300,3487.449034
785.0349,300,3487.44904
365.65808,300,3487.449046
569.952,300,3487.449052
808.514,300,3487.449058
511.2164,300,3487.449064
757.1906,300,3487.44907
306.73615,300,3487.449076
358.2184,300,3487.449082
491.52808,300,3487.449088
783.7657,300,3487.449094
755.7997,300,3487.4491
766.68243,300,3487.449106
782.7725,300,3487.449111
783.08167,300,3487.449117
809.67773,300,3487.449123
797.3643,300,3487.449129
354.96295,300,3487.449135
769.364,300,3487.449141
803.48517,300,3487.449146
783.6148,300,3487.449152
751.3634,300,3487.449157
771.0367,300,4195.192995
625.30383,300,4195.193084
327.01233,300,4195.193095
769.64325,300,4195.193103
776.3854,300,4195.19311
762.08997,300,4195.193116
776.5228,300,4195.193123
702.93115,300,4195.193129
791.90344,300,4195.193136
758.7985,300,4195.193142
475.93665,300,4195.193148
630.46423,300,4195.193154
774.3842,300,4195.193161
800.5195,300,4195.193167
776.7842,300,4195.193173
758.91876,300,4195.193179
795.1753,300,4195.193186
748.50665,300,4195.193191
758.12366,300,4195.193197
532.5099,300,4195.193203
778.97955,300,4195.193209
573.1127,300,4195.193215
780.8941,300,4195.193222
579.38403,300,4195.193228
456.69357,300,4195.193234
754.9361,300,4195.19324
774.69183,300,4195.193247
777.79474,300,4195.193253
398.62827,300,4195.193259
584.8426,300,4195.193265
785.1124,300,4195.193271
521.9391,300,4195.193277
761.70514,300,4195.193283
336.31326,300,4195.193289
463.7492,300,4195.193295
516.04474,300,4195.193301
781.5011,300,4195.193307
759.7286,300,4195.193313
772.84076,300,4195.193318
778.53503,300,4195.193324
765.49585,300,4195.19333
800.69446,300,4195.193336
794.0183,300,4195.193343
367.2427,300,4195.193349
775.98175,300,4195.193355
779.89056,300,4195.193361
781.1556,300,4195.193367
749.00214,300,4195.193372
753.26984,300,4878.490091
675.16504,300,4878.490182
332.31445,300,4878.490194
745.862,300,4878.490202
771.6239,300,4878.490209
733.663,300,4878.490215
