#{"t_start": 1788794004.9572427, "env_id": "None"}
r,l,t
153.5026,300,1912.599949
583.5734,300,1912.599955
189.78146,300,1912.599961
450.4589,300,1912.599967
246.56285,300,1912.599974
75.21226,300,1912.59998
228.35301,300,1912.599986
300.86838,300,1912.599993
632.2728,300,1912.599999
-1304.0972,300,1912.600005
149.67517,300,1912.600011
357.96292,300,1912.600017
145.76843,300,1912.600024
396.47272,300,1912.600029
44.663338,300,1912.600037
277.4227,300,1912.600043
161.26811,300,1912.600049
482.6032,300,1912.600055
282.02365,300,1912.600062
297.29474,300,1912.600067
578.877,300,1912.600073
431.29962,300,1912.600079
524.3409,300,1912.600085
129.74252,300,1912.600091
89.04381,300,1912.600097
454.35364,300,1912.600103
190.11804,300,1912.600109
359.28687,300,1912.600115
364.45255,300,1912.600121
197.42632,300,1912.600126
141.80676,300,2564.060488
66.62979,300,2564.060573
612.3041,300,2564.060584
634.506,300,2564.060591
236.15617,300,2564.060598
606.11475,300,2564.060605
219.05125,300,2564.060612
487.41162,300,2564.060619
464.07895,300,2564.060625
87.787186,300,2564.060631
150.64928,300,2564.060653
631.04517,300,2564.06066
556.4028,300,2564.060668
428.82642,300,2564.060674
232.59108,300,2564.06068
366.42618,300,2564.060686
253.58499,300,2564.060692
344.42172,300,2564.060698
128.23486,300,2564.060704
610.8289,300,2564.060709
153.62563,300,2564.060715
521.92914,300,2564.060721
197.30406,300,2564.060728
63.96188,300,2564.060734
192.5144,300,2564.06074
295.09924,300,2564.060746
632.8965,300,2564.060752
58.814964,300,2564.060758
121.12291,300,2564.060764
332.4666,300,2564.06077
98.04139,300,2564.060776
327.80728,300,2564.060782
35.602898,300,2564.060792
208.14603,300,2564.060798
109.561424,300,2564.060804
467.0756,300,2564.06081
239.65593,300,2564.060816
319.82736,300,2564.060822
617.0857,300,2564.060828
468.1046,300,2564.060834
540.7157,300,2564.060855
154.23752,300,2564.060862
67.239365,300,2564.060872
460.1934,300,2564.060879
82.75743,300,2564.060884
424.9352,300,2564.06089
297.04895,300,2564.060896
152.81602,300,2564.060902
212.67651,300,3218.417015
-314.63635,300,3218.417094
654.94434,300,3218.417112
657.1003,300,3218.41712
337.05902,300,3218.417126
648.747,300,3218.417133
327.4524,300,3218.417139
617.5984,300,3218.417145
552.82117,300,3218.417151
148.39082,300,3218.417157
257.74875,300,3218.417163
646.5971,300,3218.417169
632.4317,300,3218.417176
546.6894,300,3218.417182
373.47803,300,3218.417188
479.81256,300,3218.417194
330.97186,300,3218.4172
496.54324,300,3218.417206
177.52602,300,3218.417212
647.17566,300,3218.417218
185.32906,300,3218.417224
553.6168,300,3218.417229
287.49374,300,3218.417236
107.626,300,3218.417243
273.257,300,3218.41725
401.44485,300,3218.417256
653.78284,300,3218.417262
-1437.059,300,3218.417268
157.41835,300,3218.417274
434.08957,300,3218.41728
147.20032,300,3218.417287
515.41095,300,3218.417293
38.51359,300,3218.4173
302.4285,300,3218.417305
160.27399,300,3218.417312
578.0834,300,3218.417317
331.93954,300,3218.417323
430.0901,300,3218.417329
658.112,300,3218.417335
561.2615,300,3218.417341
635.6485,300,3218.417347
214.04388,300,3218.417352
106.76584,300,3218.417359
581.5372,300,3218.417365
281.49832,300,3218.417371
507.53998,300,3218.417377
430.64328,300,3218.417383
239.42172,300,3218.417389
222.85944,300,3863.778421
45.012043,300,3863.778497
669.08527,300,3863.778513
676.0765,300,3863.778521
412.5965,300,3863.778527
660.2914,300,3863.778533
411.11703,300,3863.778539
616.0947,300,3863.778546
580.15607,300,3863.778553
110.087494,300,3863.778559
345.3057,300,3863.778565
673.9677,300,3863.778571
632.2007,300,3863.77858
578.3041,300,3863.778587
447.16315,300,3863.778593
536.8017,300,3863.778599
429.3828,300,3863.778605
540.5179,300,3863.77861
277.0803,300,3863.778616
666.62573,300,3863.778623
275.1339,300,3863.778629
590.79395,300,3863.778634
353.41162,300,3863.778641
63.299816,300,3863.778647
364.69183,300,3863.778653
477.37708,300,3863.778659
677.32574,300,3863.778665
35.75065,300,3863.778671
234.70781,300,3863.778677
461.94778,300,3863.778683
173.03816,300,3863.778689
526.5008,300,3863.778695
-3264.1729,300,3863.778702
379.1545,300,3863.778707
180.47882,300,3863.778713
596.35315,300,3863.778719
391.3186,300,3863.778725
493.27896,300,3863.778731
676.05066,300,3863.778737
623.1504,300,3863.778742
651.8242,300,3863.778748
313.59454,300,3863.778754
83.903336,300,3863.77876
600.61066,300,3863.778766
365.7278,300,3863.778772
595.7029,300,3863.778779
476.55975,300,3863.778785
355.9971,300,3863.77879
197.76796,300,4517.747661
68.01377,300,4517.747734
644.7072,300,4517.747745
655.4034,300,4517.747752
345.47775,300,4517.747759
638.7897,300,4517.747765
328.9057,300,4517.747772
