#{"t_start": 1788799453.9316144, "env_id": "None"}
r,l,t
187.47667,300,4804.133369
622.85156,300,4804.133376
415.4177,300,4804.133381
480.8835,300,4804.133387
665.6399,300,4804.133393
736.60095,300,4804.133399
633.35596,300,4804.133404
277.56738,300,4804.133411
120.92154,300,4804.133417
602.1035,300,4804.133423
349.53812,300,4804.133429
689.1391,300,4804.133435
474.1682,300,4804.133441
276.7454,300,4804.133447
677.82043,300,4804.133467
559.24414,300,4804.133474
625.9502,300,4804.133481
719.8441,300,5498.802617
347.2277,300,5498.802698
694.59265,300,5498.80271
291.14594,300,5498.802717
648.9626,300,5498.802724
621.6954,300,5498.802731
157.15012,300,5498.802737
231.79323,300,5498.802742
709.49963,300,5498.802749
679.5567,300,5498.802755
677.6468,300,5498.802761
393.6252,300,5498.802768
580.4459,300,5498.802774
304.6238,300,5498.80278
521.5568,300,5498.802786
190.9826,300,5498.802793
697.5344,300,5498.802799
238.81125,300,5498.802804
645.4944,300,5498.80281
297.41064,300,5498.802817
97.9156,300,5498.802822
293.27817,300,5498.802829
464.79388,300,5498.802835
713.49695,300,5498.802842
-1031.2506,300,5498.802847
190.11276,300,5498.802853
510.80804,300,5498.802859
162.10826,300,5498.802866
510.78214,300,5498.802873
58.277733,300,5498.802879
312.31857,300,5498.802884
184.68733,300,5498.80289
642.54535,300,5498.802897
378.16132,300,5498.802903
474.46408,300,5498.802908
708.52594,300,5498.802914
755.46606,300,5498.80292
679.4709,300,5498.802926
294.4197,300,5498.802932
116.4218,300,5498.802938
638.83307,300,5498.802943
392.1856,300,5498.802949
718.8572,300,5498.802956
418.58972,300,5498.802962
270.9761,300,5498.802967
714.8304,300,5498.802973
583.2416,300,5498.802979
667.79346,300,5498.802984
725.8658,300,6201.276638
368.70737,300,6201.276715
688.64087,300,6201.276727
305.498,300,6201.276735
651.1455,300,6201.276741
636.5213,300,6201.276747
126.182205,300,6201.276753
264.74384,300,6201.27676
725.81445,300,6201.276766
674.66034,300,6201.276772
644.0313,300,6201.276778
385.60495,300,6201.276784
564.31,300,6201.276791
316.7654,300,6201.276797
532.05994,300,6201.276802
213.16731,300,6201.276809
705.5429,300,6201.276814
217.22072,300,6201.27682
638.5233,300,6201.276826
279.2546,300,6201.276832
107.07078,300,6201.276838
294.01306,300,6201.276844
462.28973,300,6201.27685
728.72455,300,6201.276856
88.28616,300,6201.276862
184.20105,300,6201.276868
457.91522,300,6201.276874
156.29584,300,6201.276879
522.9622,300,6201.276886
65.91124,300,6201.276892
309.96292,300,6201.276898
145.40413,300,6201.276903
650.0865,300,6201.276911
351.14386,300,6201.276917
488.56732,300,6201.276923
710.62994,300,6201.276929
715.21954,300,6201.276935
676.37836,300,6201.276941
276.57468,300,6201.276946
119.08474,300,6201.276952
633.00775,300,6201.276958
269.70615,300,6201.276963
678.6611,300,6201.27697
419.9106,300,6201.276976
279.2621,300,6201.276982
720.5262,300,6201.276988
534.0157,300,6201.276994
659.9987,300,6201.277
749.5214,300,6908.627027
434.9158,300,6908.627106
742.21075,300,6908.627117
409.96765,300,6908.627125
665.64276,300,6908.627131
648.27936,300,6908.627138
186.23813,300,6908.627145
311.41763,300,6908.627151
748.4182,300,6908.627157
697.5709,300,6908.627163
665.2099,300,6908.62717
497.26178,300,6908.627177
599.5636,300,6908.627183
462.8601,300,6908.62719
627.8896,300,6908.627196
234.9196,300,6908.627202
733.8427,300,6908.627208
196.96951,300,6908.627213
680.1446,300,6908.627219
304.1351,300,6908.627225
122.85875,300,6908.627231
384.20798,300,6908.627236
520.3428,300,6908.627243
744.124,300,6908.627249
126.20266,300,6908.627254
186.0085,300,6908.62726
539.8843,300,6908.627267
-243.8115,300,6908.627273
543.321,300,6908.627279
64.38902,300,6908.627285
343.32846,300,6908.62729
217.73763,300,6908.627296
691.1456,300,6908.627303
454.9175,300,6908.627316
572.2819,300,6908.627322
740.0107,300,6908.627327
751.22876,300,6908.627333
706.1711,300,6908.627339
349.26224,300,6908.627345
138.62686,300,6908.627351
663.3259,300,6908.627357
337.6581,300,6908.627362
681.69324,300,6908.62737
539.2353,300,6908.627376
375.5928,300,6908.627382
747.64386,300,6908.627388
580.8395,300,6908.627393
661.1835,300,6908.627399
