#{"t_start": 1788798238.9000902, "env_id": "None"}
r,l,t
651.30804,300,693.970281
450.78378,300,693.970428
543.05914,300,693.970451
675.1873,300,693.970459
676.1984,300,693.970466
672.8561,300,693.970473
633.5888,300,693.970479
695.334,300,693.970488
626.31256,300,693.970495
638.5898,300,693.970501
492.57614,300,693.970508
666.5096,300,693.970514
504.4161,300,693.970523
666.7565,300,693.970529
526.99207,300,693.970535
481.66156,300,693.970541
628.84406,300,693.970547
641.7145,300,693.970553
673.05,300,693.970558
390.46866,300,693.970565
529.8428,300,693.97057
682.628,300,693.970576
483.07755,300,693.970586
621.22894,300,693.970592
350.80527,300,693.970598
368.43787,300,693.970603
455.59268,300,693.970609
674.2202,300,693.970617
628.5766,300,693.970623
651.2396,300,693.970631
652.9528,300,693.970637
673.8633,300,693.970644
691.932,300,693.970653
665.68134,300,693.970659
357.9887,300,693.970665
665.74176,300,693.970671
689.1067,300,693.970677
674.81433,300,693.970683
629.7227,300,693.970689
615.93353,300,693.970694
676.8466,300,693.9707
686.26166,300,693.970706
672.07855,300,693.970714
347.0701,300,693.97072
514.0104,300,693.970726
687.8682,300,693.970731
618.7001,300,693.970737
637.47156,300,693.970743
767.2255,300,1387.963752
579.6498,300,1387.963855
712.9923,300,1387.96387
780.1965,300,1387.963878
793.24994,300,1387.963885
777.20526,300,1387.963891
761.406,300,1387.963897
792.7636,300,1387.963903
761.85394,300,1387.963909
764.7093,300,1387.963917
596.19403,300,1387.963923
781.2732,300,1387.96393
626.7182,300,1387.963939
777.70306,300,1387.963946
658.01324,300,1387.963952
584.33923,300,1387.963957
761.94965,300,1387.963964
770.04626,300,1387.963969
779.55176,300,1387.963975
534.7026,300,1387.963981
654.98615,300,1387.963987
793.8142,300,1387.963993
638.47626,300,1387.964
766.3623,300,1387.964006
488.28046,300,1387.964012
463.67554,300,1387.964018
609.37054,300,1387.964024
779.68317,300,1387.964031
762.23126,300,1387.964036
771.26447,300,1387.964042
778.27527,300,1387.964048
779.8041,300,1387.964054
798.07275,300,1387.964061
784.46295,300,1387.964067
517.03064,300,1387.964073
774.11444,300,1387.964078
797.0357,300,1387.964084
777.04297,300,1387.96409
760.12646,300,1387.964096
754.53986,300,1387.964102
778.718,300,1387.964107
790.61945,300,1387.964113
776.2147,300,1387.96412
500.31668,300,1387.964126
681.99335,300,1387.964133
780.4663,300,1387.964138
750.6667,300,1387.964144
755.3337,300,1387.964149
770.60065,300,2077.677417
474.70987,300,2077.677492
709.3604,300,2077.677503
790.08,300,2077.67751
794.7907,300,2077.677516
778.79926,300,2077.677523
749.3597,300,2077.677529
796.74866,300,2077.677535
755.5454,300,2077.677541
756.98846,300,2077.677547
630.5023,300,2077.677553
786.4199,300,2077.677559
609.9043,300,2077.677566
782.1533,300,2077.677572
634.143,300,2077.677578
498.74203,300,2077.677583
755.21936,300,2077.677589
770.28595,300,2077.677595
788.1471,300,2077.677601
471.12094,300,2077.677607
544.5749,300,2077.677613
796.2768,300,2077.677618
646.2394,300,2077.677625
765.0643,300,2077.677631
410.9945,300,2077.677638
519.1048,300,2077.677645
503.19373,300,2077.677651
784.23303,300,2077.677657
754.8127,300,2077.677662
769.3552,300,2077.677668
784.10345,300,2077.677674
788.9535,300,2077.67768
795.3867,300,2077.677687
777.32184,300,2077.677694
372.24063,300,2077.6777
775.7981,300,2077.677715
796.1179,300,2077.677721
786.3658,300,2077.677727
756.1341,300,2077.677732
753.10925,300,2077.677738
785.98865,300,2077.677743
798.90674,300,2077.677749
779.77673,300,2077.677755
419.62238,300,2077.677761
687.03375,300,2077.677767
790.1397,300,2077.677773
741.5506,300,2077.677778
749.8363,300,2077.677784
773.932,300,2761.244709
575.18164,300,2761.244783
706.0127,300,2761.244795
790.7535,300,2761.244802
788.9587,300,2761.244809
782.55585,300,2761.244815
744.72473,300,2761.244822
796.30273,300,2761.244828
754.73376,300,2761.244834
760.8351,300,2761.24484
578.91766,300,2761.244847
785.0928,300,2761.244853
542.23334,300,2761.244864
780.49023,300,2761.24487
562.93005,300,2761.244876
550.0672,300,2761.244882
758.40594,300,2761.244888
768.3636,300,2761.244893
789.9953,300,2761.244899
490.5591,300,2761.244905
618.3109,300,2761.244911
800.8794,300,2761.244917
630.5017,300,2761.244923
765.82916,300,2761.244929
374.75937,300,2761.244935
495.46008,300,2761.244941
599.69104,300,2761.244948
784.3069,300,2761.244953
760.57764,300,2761.24496
765.8763,300,2761.244966
782.06433,300,2761.244972
788.41345,300,2761.244977
786.3356,300,2761.244984
780.9862,300,2761.24499
401.486,300,2761.244996
776.4027,300,2761.245001
797.7657,300,2761.245007
783.4636,300,2761.245013
754.8204,300,2761.245018
743.4121,300,2761.245024
786.29114,300,2761.24503
800.13696,300,2761.245035
777.5077,300,2761.245042
408.54944,300,2761.245048
679.3227,300,2761.245053
787.42664,300,2761.245059
736.29706,300,2761.245064
744.4338,300,2761.24507
775.1347,300,3459.198505
436.13696,300,3459.19858
693.7468,300,3459.198599
784.7406,300,3459.198606
783.7896,300,3459.198613
774.0051,300,3459.198619
746.4175,300,3459.198625
797.49554,300,3459.198631
748.3713,300,3459.198637
754.38837,300,3459.198644
585.3873,300,3459.198649
781.18933,300,3459.198655
620.193,300,3459.198665
778.45544,300,3459.198671
