#{"t_start": 1788795827.467936, "env_id": "None"}
r,l,t
201.10405,300,2244.836014
346.8833,300,2244.83602
170.31166,300,2244.836025
160.04521,300,2244.836032
65.237236,300,2244.836037
178.09116,300,2244.836043
207.81569,300,2244.836049
329.2214,300,2244.836055
151.2271,300,2244.836062
183.81146,300,2244.836068
206.77263,300,2244.836074
254.64723,300,2244.83608
172.76686,300,2244.836086
28.951717,300,2244.836091
227.35309,300,2976.340459
201.26768,300,2976.340549
220.8353,300,2976.340559
182.0609,300,2976.340567
185.7786,300,2976.340573
52.77709,300,2976.340579
170.47229,300,2976.340586
217.09981,300,2976.340593
202.94302,300,2976.340599
234.73996,300,2976.340608
225.12508,300,2976.340616
175.3497,300,2976.340622
241.94324,300,2976.340629
194.83801,300,2976.340635
133.30107,300,2976.340641
214.7121,300,2976.340647
147.98947,300,2976.340652
250.76677,300,2976.340658
132.05702,300,2976.340664
42.786972,300,2976.34067
204.5082,300,2976.340676
242.6751,300,2976.340682
216.51552,300,2976.340689
27.291946,300,2976.340695
133.08533,300,2976.340701
185.78706,300,2976.340707
88.98873,300,2976.340714
177.2491,300,2976.340719
-2727.204,300,2976.340725
131.98679,300,2976.340731
65.279655,300,2976.340737
259.5936,300,2976.340743
172.17451,300,2976.34075
205.99335,300,2976.340756
202.98694,300,2976.340761
291.408,300,2976.340767
202.01672,300,2976.340773
177.80205,300,2976.340779
-910.4602,300,2976.340785
193.71156,300,2976.34079
166.52675,300,2976.340796
251.76791,300,2976.340802
172.4118,300,2976.340809
175.76642,300,2976.340815
232.0423,300,2976.340821
205.42923,300,2976.340826
202.37074,300,2976.340832
17.615173,300,2976.340837
297.17914,300,3707.417615
319.98996,300,3707.417703
306.70724,300,3707.417714
270.92435,300,3707.417721
293.23972,300,3707.417727
89.05359,300,3707.417734
279.70584,300,3707.417741
391.0731,300,3707.417747
316.05573,300,3707.417753
460.82492,300,3707.417759
380.4168,300,3707.417765
237.53148,300,3707.417771
301.4937,300,3707.417778
183.97273,300,3707.417784
238.19502,300,3707.41779
341.06207,300,3707.417797
181.85864,300,3707.417803
386.18356,300,3707.417808
162.69144,300,3707.417814
-405.352,300,3707.41782
255.05002,300,3707.417826
318.10953,300,3707.417832
358.38544,300,3707.417839
48.031803,300,3707.417845
172.58266,300,3707.417851
151.33713,300,3707.417857
124.439224,300,3707.417864
218.72945,300,3707.41787
53.084343,300,3707.417876
141.50351,300,3707.417882
99.46223,300,3707.417888
261.92523,300,3707.417894
197.41824,300,3707.417901
293.2678,300,3707.417907
337.25775,300,3707.417913
472.30988,300,3707.41792
295.58844,300,3707.417926
272.99857,300,3707.417932
104.89306,300,3707.41795
268.65088,300,3707.417957
256.69815,300,3707.417963
405.41843,300,3707.417969
213.7031,300,3707.417975
303.7811,300,3707.417981
370.7087,300,3707.417987
393.76144,300,3707.417993
254.34933,300,3707.417998
-2446.2874,300,3707.418004
301.25095,300,4432.403422
418.79926,300,4432.403509
241.87141,300,4432.40352
404.9668,300,4432.403528
404.06503,300,4432.403535
105.88662,300,4432.403542
241.83954,300,4432.403548
440.82248,300,4432.403554
427.6792,300,4432.40356
408.30545,300,4432.403567
319.15747,300,4432.403573
385.3218,300,4432.403578
280.42957,300,4432.403585
369.24234,300,4432.403591
184.75038,300,4432.403597
431.93762,300,4432.403603
178.32436,300,4432.403609
438.62518,300,4432.403615
225.28812,300,4432.403621
79.345505,300,4432.403627
265.84555,300,4432.403633
327.69434,300,4432.403639
456.6296,300,4432.403646
59.627075,300,4432.403651
144.72908,300,4432.403657
331.21875,300,4432.403664
110.35377,300,4432.403671
317.3747,300,4432.403677
31.405397,300,4432.403683
224.56166,300,4432.403689
119.47994,300,4432.403695
488.90134,300,4432.403701
263.87573,300,4432.403708
331.6769,300,4432.403714
440.09323,300,4432.40372
380.04367,300,4432.403727
409.04663,300,4432.403733
205.39279,300,4432.403739
93.67659,300,4432.403745
368.77963,300,4432.403751
209.99835,300,4432.403756
336.4533,300,4432.403762
275.5641,300,4432.403769
231.28058,300,4432.403774
431.00546,300,4432.40378
341.9577,300,4432.403786
390.91498,300,4432.403792
39.957466,300,4432.403798
372.99762,300,5148.074635
483.10605,300,5148.074726
345.3233,300,5148.074737
422.69644,300,5148.074744
405.98923,300,5148.074751
119.78585,300,5148.074758
311.31195,300,5148.074764
548.9781,300,5148.07477
482.63965,300,5148.074777
465.2,300,5148.074784
408.12766,300,5148.07479
396.40466,300,5148.074796
363.98868,300,5148.074803
488.31894,300,5148.074809
257.0831,300,5148.074815
495.1889,300,5148.074821
270.42926,300,5148.074826
520.374,300,5148.074832
283.01303,300,5148.074839
101.35391,300,5148.074848
347.7947,300,5148.074855
406.98526,300,5148.074861
520.61676,300,5148.074868
-843.819,300,5148.074874
238.28119,300,5148.07488
356.4402,300,5148.074887
138.71378,300,5148.074893
382.84454,300,5148.074899
-1897.428,300,5148.074905
301.98328,300,5148.074911
166.38654,300,5148.074918
569.8505,300,5148.074924
315.55658,300,5148.074931
427.56158,300,5148.074943
505.1696,300,5148.074949
543.64154,300,5148.074955
464.6176,300,5148.074961
289.6542,300,5148.074967
101.64579,300,5148.074973
436.55008,300,5148.07498
257.86475,300,5148.074986
455.74463,300,5148.074991
346.1742,300,5148.074998
319.3513,300,5148.075004
501.70398,300,5148.07501
429.40323,300,5148.075016
453.2013,300,5148.075022
-1767.3496,300,5148.075028
261.06744,300,5864.781746
281.75784,300,5864.781835
254.38733,300,5864.781847
253.9796,300,5864.781854
250.51236,300,5864.781861
89.26628,300,5864.781867
199.80557,300,5864.781874
306.69086,300,5864.78188
258.78836,300,5864.781886
357.98016,300,5864.781892
267.03467,300,5864.781898
234.0733,300,5864.781904
264.61426,300,5864.781911
229.21501,300,5864.781917
165.22823,300,5864.781923
282.3876,300,5864.78193
157.77475,300,5864.781945
352.36014,300,5864.781951
149.72206,300,5864.781957
83.688385,300,5864.781963
226.52164,300,5864.78197
297.7469,300,5864.781976
291.85852,300,5864.781983
59.262585,300,5864.781989
153.80627,300,5864.781995
218.15924,300,5864.782001
121.955734,300,5864.782007
205.40477,300,5864.782013
61.70073,300,5864.78202
160.03517,300,5864.782025
100.53471,300,5864.782031
322.9143,300,5864.782037
173.09186,300,5864.782044
246.37277,300,5864.78205
292.03485,300,5864.782056
407.1358,300,5864.782062
261.91006,300,5864.782068
212.95377,300,5864.782073
88.52912,300,5864.782079
239.47374,300,5864.782085
220.99023,300,5864.782091
383.14954,300,5864.782097
182.09927,300,5864.782104
221.49461,300,5864.78211
302.73822,300,5864.782115
312.92953,300,5864.782121
247.61964,300,5864.782127
55.464012,300,5864.782133
295.522,300,6573.851333
409.80063,300,6573.851422
230.83792,300,6573.851434
380.65625,300,6573.851442
375.50537,300,6573.851449
103.8589,300,6573.851456
209.71388,300,6573.851462
415.35284,300,6573.851468
398.7366,300,6573.851474
378.87378,300,6573.85148
253.21877,300,6573.851487
356.56555,300,6573.851493
268.56882,300,6573.8515
317.62387,300,6573.851506
182.01677,300,6573.851512
409.0508,300,6573.851518
221.50339,300,6573.851524
370.21262,300,6573.851531
229.7632,300,6573.851537
102.106094,300,6573.851542
270.09424,300,6573.851549
333.3636,300,6573.851555
406.5514,300,6573.851561
69.645195,300,6573.851567
163.59544,300,6573.851573
334.10825,300,6573.85158
127.05602,300,6573.851586
321.519,300,6573.851592
56.23874,300,6573.851599
241.83435,300,6573.851605
132.39722,300,6573.851611
406.39792,300,6573.851617
282.32376,300,6573.851625
309.09686,300,6573.851631
404.79266,300,6573.851637
438.01505,300,6573.851643
398.26456,300,6573.851649
228.62764,300,6573.851654
105.845215,300,6573.85166
363.0072,300,6573.851666
253.12364,300,6573.851672
396.76178,300,6573.851677
295.26407,300,6573.851685
188.52327,300,6573.851691
421.0049,300,6573.851697
331.267,300,6573.851703
380.94446,300,6573.851709
65.56201,300,6573.851714
337.61884,300,7268.07671
381.48087,300,7268.076798
331.65448,300,7268.07681
314.26352,300,7268.076818
328.60236,300,7268.076824
105.39354,300,7268.076831
295.73987,300,7268.076838
389.55276,300,7268.076844
358.9202,300,7268.07685
484.30875,300,7268.076856
363.98584,300,7268.076863
309.06268,300,7268.076869
350.01572,300,7268.076875
306.15494,300,7268.076881
245.05939,300,7268.076887
377.70175,300,7268.076893
213.68787,300,7268.076899
454.08218,300,7268.076904
211.26492,300,7268.07691
98.35584,300,7268.076916
308.30673,300,7268.076922
367.10175,300,7268.076928
405.10367,300,7268.076935
78.94682,300,7268.076946
153.0455,300,7268.076952
283.51093,300,7268.076958
137.53058,300,7268.076964
295.5386,300,7268.07697
70.27619,300,7268.076976
223.45389,300,7268.076985
130.10118,300,7268.076992
371.76416,300,7268.076998
263.9159,300,7268.077005
368.23706,300,7268.077011
382.4105,300,7268.077017
489.16495,300,7268.077023
345.84445,300,7268.077028
276.24182,300,7268.077034
103.49619,300,7268.077039
335.73227,300,7268.077045
290.3684,300,7268.077051
490.24725,300,7268.077057
285.81396,300,7268.077065
296.863,300,7268.07707
391.74643,300,7268.077076
412.51465,300,7268.077082
337.3388,300,7268.077087
64.19491,300,7268.077093
