#{"t_start": 1788800242.630162, "env_id": "None"}
r,l,t
203.91362,300,659.44996
57.70478,300,659.450121
112.48454,300,659.450135
257.0792,300,659.450144
216.73318,300,659.450151
199.41208,300,659.450157
143.06549,300,659.450165
190.21977,300,659.450174
157.08943,300,659.450182
160.87473,300,659.450189
88.73648,300,659.450195
222.90251,300,659.450202
104.96178,300,659.450209
224.15306,300,659.450215
109.95462,300,659.450222
53.104965,300,659.450228
144.0658,300,659.450235
190.7039,300,659.450241
261.34448,300,659.450247
-1206.5695,300,659.450253
108.09338,300,659.45026
170.10844,300,659.450266
79.215065,300,659.450273
146.96056,300,659.45028
30.869926,300,659.450285
117.431076,300,659.450292
75.73783,300,659.450299
215.00041,300,659.450306
136.0363,300,659.450312
173.9967,300,659.450319
216.6311,300,659.450325
273.34155,300,659.450331
213.75377,300,659.450338
139.1058,300,659.450344
-1123.7335,300,659.45035
186.05397,300,659.450356
150.97319,300,659.450362
227.11685,300,659.450368
135.82004,300,659.450374
115.2039,300,659.450381
251.97212,300,659.450386
196.74536,300,659.450392
197.41342,300,659.450399
22.840254,300,659.450404
82.33997,300,659.45041
261.32663,300,659.450416
135.04436,300,659.450421
194.12149,300,659.450427
172.82024,300,1321.047179
-730.6061,300,1321.047379
108.88916,300,1321.047392
241.24048,300,1321.047399
196.92502,300,1321.047405
184.63005,300,1321.047412
152.06276,300,1321.047418
159.07533,300,1321.047424
158.4967,300,1321.04743
140.81178,300,1321.047437
106.154106,300,1321.047443
185.88486,300,1321.04745
103.70653,300,1321.047457
182.71126,300,1321.047463
114.71825,300,1321.047469
-309.09137,300,1321.047475
127.167564,300,1321.047481
169.874,300,1321.047487
254.27199,300,1321.047493
-1474.1239,300,1321.047499
-21.585701,300,1321.047505
138.6001,300,1321.047511
-204.90758,300,1321.047518
144.75404,300,1321.047524
-2945.2007,300,1321.04753
108.01712,300,1321.047536
85.4335,300,1321.047542
188.77907,300,1321.047548
128.96976,300,1321.047554
152.54044,300,1321.04756
186.59209,300,1321.047566
218.29515,300,1321.047572
172.46996,300,1321.04758
127.502106,300,1321.047585
-1201.0574,300,1321.047591
144.47704,300,1321.047597
141.73949,300,1321.047603
193.80138,300,1321.047609
126.354,300,1321.047614
121.25621,300,1321.04762
224.54175,300,1321.047626
163.4979,300,1321.047631
180.12294,300,1321.047638
-2284.188,300,1321.047644
90.72157,300,1321.04765
209.65657,300,1321.047656
117.54101,300,1321.047661
163.30626,300,1321.047667
358.725,300,1973.385572
55.907097,300,1973.385672
141.08505,300,1973.385692
479.6635,300,1973.385699
382.65326,300,1973.385706
314.03955,300,1973.385713
226.09534,300,1973.385719
310.78815,300,1973.385725
203.17615,300,1973.385732
227.539,300,1973.385738
134.81865,300,1973.385744
426.93494,300,1973.38575
139.3396,300,1973.385758
370.36533,300,1973.385764
124.24991,300,1973.38577
56.670395,300,1973.385776
193.77515,300,1973.385782
298.5736,300,1973.385788
481.0226,300,1973.385794
-536.9102,300,1973.3858
117.79124,300,1973.385806
279.6882,300,1973.385812
82.168045,300,1973.38582
212.58159,300,1973.385826
-2687.0405,300,1973.385832
