#{"t_start": 1788799655.5101833, "env_id": "None"}
r,l,t
174.24413,300,712.925788
420.12482,300,712.925895
161.0206,300,712.925907
278.26517,300,712.925915
302.07816,300,712.925922
114.46407,300,712.925929
147.91347,300,712.925935
580.4097,300,712.925943
269.81638,300,712.925951
269.0229,300,712.925957
196.06725,300,712.925963
224.09575,300,712.925968
174.12186,300,712.925975
360.548,300,712.925981
143.45898,300,712.925987
222.01692,300,712.925992
162.90254,300,712.925998
239.81032,300,712.926004
168.93134,300,712.926009
93.62597,300,712.926015
168.40999,300,712.926022
182.2713,300,712.926027
574.3892,300,712.926034
-1551.1327,300,712.92604
111.38386,300,712.926045
221.48512,300,712.926052
101.4578,300,712.926059
213.15585,300,712.926067
-2943.8708,300,712.926074
186.29877,300,712.92608
118.47347,300,712.926087
388.686,300,712.926093
185.71289,300,712.9261
240.45299,300,712.926106
355.75513,300,712.926112
262.9067,300,712.926118
325.2147,300,712.926124
121.21678,300,712.92613
91.73303,300,712.926136
235.88138,300,712.926142
82.056854,300,712.926148
266.99304,300,712.926153
181.96547,300,712.92616
131.29976,300,712.926166
565.4525,300,712.926179
242.2273,300,712.926185
284.0762,300,712.92619
56.131706,300,712.926196
263.93042,300,1393.442697
633.0832,300,1393.442786
190.2344,300,1393.442797
613.0232,300,1393.442804
527.3661,300,1393.44281
142.70726,300,1393.442816
221.85501,300,1393.442823
684.5516,300,1393.442829
560.70746,300,1393.442834
345.8517,300,1393.442841
249.76591,300,1393.442847
393.81287,300,1393.442853
219.91963,300,1393.44286
474.32596,300,1393.442867
171.8908,300,1393.442873
660.495,300,1393.442878
204.45844,300,1393.442884
405.06564,300,1393.44289
240.2311,300,1393.442896
112.58713,300,1393.442902
225.68289,300,1393.442908
329.53394,300,1393.442914
694.4661,300,1393.44292
-1331.2557,300,1393.442926
163.6348,300,1393.442932
339.19916,300,1393.442939
137.69417,300,1393.442944
444.74487,300,1393.44295
67.452965,300,1393.442956
249.77481,300,1393.442963
154.9051,300,1393.442969
573.43646,300,1393.442975
267.41187,300,1393.442981
358.0701,300,1393.442987
655.5808,300,1393.442992
361.17218,300,1393.442998
610.64954,300,1393.443004
224.55304,300,1393.44301
129.82318,300,1393.443016
574.64435,300,1393.443021
213.36722,300,1393.443027
261.07306,300,1393.443033
368.938,300,1393.44304
186.92107,300,1393.443046
668.9334,300,1393.443052
281.9804,300,1393.443058
598.9156,300,1393.443063
-1470.1144,300,1393.443069
263.76437,300,2053.868048
583.5225,300,2053.868137
270.53534,300,2053.868149
507.86276,300,2053.868156
479.2517,300,2053.868162
-500.20428,300,2053.868174
307.1524,300,2053.868181
600.2401,300,2053.868187
537.82166,300,2053.868193
478.53708,300,2053.868199
359.34238,300,2053.868206
402.62927,300,2053.868212
283.10574,300,2053.868219
451.4749,300,2053.868225
234.572,300,2053.868231
581.8383,300,2053.868237
249.47554,300,2053.868243
515.1548,300,2053.868248
306.55203,300,2053.868254
160.59845,300,2053.86826
264.9936,300,2053.868266
301.902,300,2053.868272
569.40186,300,2053.868279
-1427.3081,300,2053.868285
215.50679,300,2053.868291
374.3653,300,2053.868298
82.384964,300,2053.868304
433.74997,300,2053.868311
-3075.4036,300,2053.868317
318.97357,300,2053.868323
216.71016,300,2053.868329
557.68536,300,2053.868335
359.12906,300,2053.868343
406.44308,300,2053.86835
583.8208,300,2053.868355
523.46234,300,2053.868361
516.41064,300,2053.868367
206.16435,300,2053.868373
162.1318,300,2053.868378
518.8019,300,2053.868384
147.13135,300,2053.868391
439.7252,300,2053.868396
402.65692,300,2053.868403
268.01392,300,2053.868409
603.96387,300,2053.868415
272.76288,300,2053.86842
528.9454,300,2053.868426
-2411.403,300,2053.868432
210.02493,300,2735.527344
658.1665,300,2735.527426
304.72095,300,2735.527437
603.76996,300,2735.527444
508.06015,300,2735.527451
-685.05365,300,2735.527457
289.1975,300,2735.527464
685.46014,300,2735.527471
633.2083,300,2735.527477
574.0219,300,2735.527483
289.25742,300,2735.527494
431.25543,300,2735.5275
287.07336,300,2735.527508
504.55673,300,2735.527514
207.95264,300,2735.52752
660.9605,300,2735.527526
249.37474,300,2735.527532
491.22397,300,2735.527538
263.9481,300,2735.527544
-256.35794,300,2735.52755
183.01904,300,2735.527556
261.10175,300,2735.527562
687.33167,300,2735.527569
-1401.0133,300,2735.527575
-51.484,300,2735.527581
343.34836,300,2735.527587
-151.2221,300,2735.527594
450.59366,300,2735.527599
-3038.7402,300,2735.527606
285.7625,300,2735.527612
114.568306,300,2735.527618
578.3955,300,2735.527623
353.60977,300,2735.52763
402.60608,300,2735.527636
655.2046,300,2735.527642
461.12894,300,2735.527648
629.0804,300,2735.527654
-255.59616,300,2735.52766
-1242.8683,300,2735.527666
579.0226,300,2735.527672
157.94315,300,2735.527677
319.9121,300,2735.527683
445.68213,300,2735.52769
235.93361,300,2735.527696
678.96857,300,2735.527702
436.39987,300,2735.527708
612.8979,300,2735.527713
-2166.6763,300,2735.527719
278.20404,300,3404.99284
627.54675,300,3404.992947
240.53,300,3404.992959
558.90594,300,3404.992966
535.636,300,3404.992972
150.2075,300,3404.992979
227.251,300,3404.992985
643.0718,300,3404.992991
610.86273,300,3404.992997
363.65253,300,3404.993002
255.87253,300,3404.993008
471.76227,300,3404.993014
281.76807,300,3404.993021
458.3162,300,3404.993027
170.74342,300,3404.993033
629.0491,300,3404.993039
240.02849,300,3404.993045
440.5566,300,3404.993051
303.9986,300,3404.993057
118.068405,300,3404.993062
257.16147,300,3404.993068
311.05542,300,3404.993074
650.5164,300,3404.993081
82.705025,300,3404.993088
200.32619,300,3404.993093
303.951,300,3404.9931
184.39299,300,3404.993107
506.26297,300,3404.993113
61.39496,300,3404.993119
319.4601,300,3404.993125
180.49893,300,3404.993131
522.53925,300,3404.993137
326.73434,300,3404.993143
362.0754,300,3404.993149
631.41986,300,3404.993155
362.9413,300,3404.993161
612.06805,300,3404.993166
198.38266,300,3404.993178
116.71205,300,3404.993184
575.65454,300,3404.99319
190.36302,300,3404.993196
320.4474,300,3404.993202
416.22903,300,3404.993209
202.24908,300,3404.993215
644.36633,300,3404.993221
292.54678,300,3404.993227
592.2434,300,3404.993233
66.171,300,3404.993238
370.5083,300,4101.717142
661.6721,300,4101.717233
359.0203,300,4101.717244
615.01373,300,4101.717253
565.7408,300,4101.71726
-359.72028,300,4101.717266
324.24426,300,4101.717273
689.46924,300,4101.71728
654.19946,300,4101.717286
507.3481,300,4101.717292
402.45642,300,4101.717298
504.47165,300,4101.717304
366.31168,300,4101.717311
546.8524,300,4101.717317
173.72514,300,4101.717323
672.5022,300,4101.717329
277.43997,300,4101.717335
500.5585,300,4101.71734
373.28394,300,4101.717346
164.64154,300,4101.717352
300.05954,300,4101.717358
394.63116,300,4101.717364
683.02203,300,4101.717371
104.38039,300,4101.717377
209.20558,300,4101.717382
287.03723,300,4101.717388
189.11423,300,4101.717395
528.5382,300,4101.7174
69.20019,300,4101.717407
386.254,300,4101.717413
213.04388,300,4101.71742
605.0174,300,4101.717426
418.94617,300,4101.717432
439.13782,300,4101.717438
674.0258,300,4101.717444
453.66922,300,4101.71745
639.9753,300,4101.717456
-16.591316,300,4101.717462
141.59343,300,4101.717467
608.08026,300,4101.717473
115.89722,300,4101.717479
476.96857,300,4101.717485
472.86646,300,4101.717491
320.52942,300,4101.717497
688.4047,300,4101.717503
438.25256,300,4101.71751
630.70825,300,4101.717515
91.9932,300,4101.717521
359.62195,300,4796.759383
672.87823,300,4796.75947
368.71423,300,4796.759482
527.072,300,4796.75949
509.20743,300,4796.759498
115.08375,300,4796.759505
334.46603,300,4796.759511
685.02576,300,4796.759517
568.9805,300,4796.759524
525.47595,300,4796.75953
431.98254,300,4796.759536
429.24368,300,4796.759542
361.72693,300,4796.759549
527.8378,300,4796.759555
259.7578,300,4796.759561
665.86743,300,4796.759567
275.4286,300,4796.759573
527.6425,300,4796.759579
267.21555,300,4796.759585
152.56686,300,4796.75959
347.05383,300,4796.759596
392.53738,300,4796.759606
687.69794,300,4796.759613
71.585976,300,4796.759619
206.86566,300,4796.759625
386.56638,300,4796.759631
161.99548,300,4796.759637
430.28516,300,4796.759644
52.0807,300,4796.759649
292.81082,300,4796.759655
131.66763,300,4796.759662
596.6544,300,4796.759667
326.3718,300,4796.759674
493.60458,300,4796.75968
673.56604,300,4796.759686
566.9747,300,4796.759692
638.7491,300,4796.759698
105.11629,300,4796.759704
131.54654,300,4796.75971
509.95285,300,4796.75972
92.51071,300,4796.759727
460.5045,300,4796.759732
389.67935,300,4796.759739
324.50873,300,4796.759745
684.0219,300,4796.759751
372.69904,300,4796.759757
612.9151,300,4796.759763
92.3086,300,4796.759769
343.5165,300,5481.441822
692.8967,300,5481.441912
333.90622,300,5481.441924
653.039,300,5481.441931
623.3983,300,5481.441938
201.08743,300,5481.441945
313.13336,300,5481.441951
728.6814,300,5481.441957
691.6186,300,5481.441964
569.36316,300,5481.44197
401.89386,300,5481.441977
564.1528,300,5481.441983
357.61642,300,5481.44199
539.2002,300,5481.441997
273.96268,300,5481.442003
704.1449,300,5481.442009
301.77542,300,5481.442015
