#{"t_start": 1788796082.4845328, "env_id": "None"}
r,l,t
772.09644,300,6806.53862
745.844,300,6806.538627
758.39124,300,6806.538633
712.30566,300,6806.53864
796.0794,300,6806.538646
760.687,300,6806.538653
521.32855,300,6806.538658
658.35065,300,6806.538666
774.1794,300,6806.538671
798.1196,300,6806.538678
765.96735,300,6806.538684
739.5562,300,6806.53869
790.6769,300,6806.538696
737.54205,300,6806.538701
740.8498,300,6806.538707
595.4444,300,6806.538713
767.10986,300,6806.538719
622.8643,300,6806.538725
764.8601,300,6806.538731
631.0514,300,6806.538738
505.53723,300,6806.538744
738.90967,300,6806.53875
748.5886,300,6806.538755
772.01514,300,6806.538761
433.64954,300,6806.538768
594.11316,300,6806.538774
796.0015,300,6806.53878
570.73755,300,6806.538786
741.8337,300,6806.538792
394.24387,300,6806.538799
534.6145,300,6806.538804
550.22455,300,6806.53881
771.61774,300,6806.538816
728.5593,300,6806.538826
757.8671,300,6806.538832
764.9693,300,6806.538838
773.9873,300,6806.538844
806.00684,300,6806.538849
774.72437,300,6806.538855
322.18594,300,6806.538874
765.13367,300,6806.53888
793.3821,300,6806.538886
770.1794,300,6806.538892
730.22363,300,6806.538898
725.4591,300,6806.538903
