#{"t_start": 1788791689.793644, "env_id": "None"}
r,l,t
221.86673,300,669.353263
73.51329,300,669.353369
122.84243,300,669.353381
292.62726,300,669.353389
237.50447,300,669.353396
222.21255,300,669.353403
156.84036,300,669.353409
210.55707,300,669.353418
160.4069,300,669.353426
168.23853,300,669.353432
92.87986,300,669.353438
246.33542,300,669.353444
111.45778,300,669.353451
235.74895,300,669.353457
127.285164,300,669.353463
68.94614,300,669.353469
134.016,300,669.353475
176.73291,300,669.353481
300.1069,300,669.353487
-1192.185,300,669.353492
105.13677,300,669.353498
186.6828,300,669.353505
84.82302,300,669.353511
164.01486,300,669.353517
34.37723,300,669.353523
131.95773,300,669.353529
81.16368,300,669.353535
221.42107,300,669.353542
151.19366,300,669.353548
176.85478,300,669.353556
247.31029,300,669.353563
271.29028,300,669.35357
238.51714,300,669.353576
143.75055,300,669.353582
-1114.0483,300,669.353588
206.22472,300,669.353595
134.8938,300,669.3536
246.62065,300,669.353606
152.79573,300,669.353613
124.14852,300,669.353619
285.23108,300,669.353625
181.98204,300,669.353631
218.49397,300,669.353637
33.33601,300,669.353642
94.75471,300,669.353648
265.55737,300,669.353654
140.62685,300,669.35366
213.77711,300,669.353665
185.09344,300,1318.65835
-698.1646,300,1318.658424
157.21446,300,1318.658435
293.453,300,1318.658442
196.39955,300,1318.658449
241.68987,300,1318.658455
205.02942,300,1318.658461
163.34915,300,1318.658468
170.76237,300,1318.658473
159.59462,300,1318.65848
150.8503,300,1318.658486
201.40236,300,1318.658492
123.4354,300,1318.658498
196.70657,300,1318.658504
128.23865,300,1318.65851
-277.1822,300,1318.658516
145.10136,300,1318.658522
179.26149,300,1318.658528
301.08585,300,1318.658534
-1455.4862,300,1318.658539
14.047804,300,1318.658545
143.93636,300,1318.658551
-174.92287,300,1318.658556
154.46104,300,1318.658562
-2891.6602,300,1318.658568
134.88597,300,1318.658574
100.13517,300,1318.65858
180.4186,300,1318.658586
138.0422,300,1318.658592
167.58548,300,1318.658598
213.32932,300,1318.658603
282.41977,300,1318.658609
197.17854,300,1318.658615
165.39456,300,1318.65862
-1158.0448,300,1318.658626
166.45988,300,1318.658632
191.38606,300,1318.658637
261.06027,300,1318.658642
142.88954,300,1318.658648
181.0881,300,1318.658654
297.06723,300,1318.658659
237.78003,300,1318.658665
186.74513,300,1318.658671
-2242.1304,300,1318.658676
107.02572,300,1318.658682
222.87613,300,1318.658688
127.28432,300,1318.658693
170.5837,300,1318.658699
380.54276,300,1973.400739
98.55299,300,1973.400815
185.73062,300,1973.400824
659.78424,300,1973.400831
412.82693,300,1973.400837
427.20425,300,1973.400844
284.5589,300,1973.40085
312.56906,300,1973.400856
233.917,300,1973.400862
249.68787,300,1973.400868
174.5393,300,1973.400874
479.26785,300,1973.40088
170.34836,300,1973.400886
396.21317,300,1973.400892
177.62749,300,1973.400898
100.511345,300,1973.400904
225.64919,300,1973.40091
301.28967,300,1973.400916
659.0633,300,1973.400922
-1361.2645,300,1973.400928
140.7214,300,1973.400934
290.48087,300,1973.40094
122.16104,300,1973.400945
232.69226,300,1973.400951
-2622.8901,300,1973.400958
180.8688,300,1973.400964
118.43505,300,1973.40097
375.1056,300,1973.400976
213.33458,300,1973.400982
266.7496,300,1973.400988
466.24518,300,1973.400994
548.0384,300,1973.401
408.985,300,1973.401006
216.89832,300,1973.401013
99.60204,300,1973.401019
303.0166,300,1973.401025
296.77734,300,1973.401031
424.7182,300,1973.401036
227.62585,300,1973.401042
206.86472,300,1973.401048
591.595,300,1973.401053
391.7956,300,1973.401059
341.35123,300,1973.401065
59.49393,300,1973.401071
132.2113,300,1973.401077
565.4105,300,1973.401083
226.76305,300,1973.401088
354.08597,300,1973.401094
440.94336,300,2704.479325
-1058.7744,300,2704.479416
69.656494,300,2704.479426
674.59485,300,2704.479433
525.4405,300,2704.479439
462.41513,300,2704.479445
295.2176,300,2704.479453
375.8314,300,2704.479459
191.87242,300,2704.479465
366.00717,300,2704.479471
4.865599,300,2704.479482
621.9889,300,2704.479488
125.89018,300,2704.479494
413.2945,300,2704.4795
107.29244,300,2704.479506
-614.8706,300,2704.479512
208.4142,300,2704.479518
307.48523,300,2704.479524
672.71326,300,2704.47953
-1892.6201,300,2704.479536
-271.24533,300,2704.479542
337.37265,300,2704.479548
-573.9018,300,2704.479553
251.29892,300,2704.479559
-3345.3196,300,2704.479565
151.76776,300,2704.479571
-184.18991,300,2704.479577
552.0151,300,2704.479583
200.00677,300,2704.479589
265.98987,300,2704.479595
620.96136,300,2704.4796
582.5113,300,2704.479606
548.90405,300,2704.479612
242.72801,300,2704.479619
-1501.5747,300,2704.479625
388.37006,300,2704.47963
274.0775,300,2704.479636
378.65076,300,2704.479642
221.07738,300,2704.479648
147.32623,300,2704.479653
646.9104,300,2704.479659
360.29236,300,2704.479665
490.56204,300,2704.479671
-2693.799,300,2704.479676
-176.7321,300,2704.479682
647.8568,300,2704.479688
260.5573,300,2704.479693
508.28293,300,2704.479699
268.62482,300,3434.028184
84.95637,300,3434.028348
218.39214,300,3434.028359
467.99432,300,3434.028366
318.95343,300,3434.028372
529.3064,300,3434.028378
320.6076,300,3434.028384
217.30064,300,3434.02839
227.9677,300,3434.028396
304.83255,300,3434.028402
171.5134,300,3434.028408
401.13837,300,3434.028414
141.01505,300,3434.02842
411.05966,300,3434.028427
142.0144,300,3434.028432
66.90596,300,3434.028438
192.69635,300,3434.028444
261.20416,300,3434.02845
477.0416,300,3434.028456
56.045612,300,3434.028461
127.757675,300,3434.028467
218.35661,300,3434.028473
91.1527,300,3434.028479
207.08643,300,3434.02849
-2738.5237,300,3434.028496
153.92195,300,3434.028502
89.76112,300,3434.028508
448.12646,300,3434.028514
175.1617,300,3434.02852
245.85667,300,3434.028526
390.52426,300,3434.028532
522.2506,300,3434.028538
355.3843,300,3434.028544
215.90994,300,3434.02855
70.177475,300,3434.028556
271.5428,300,3434.028562
302.7728,300,3434.028567
462.26508,300,3434.028573
182.36127,300,3434.028579
218.55716,300,3434.028584
437.5083,300,3434.02859
372.68484,300,3434.028596
330.60443,300,3434.028602
-2070.1106,300,3434.028607
98.73951,300,3434.028613
482.1996,300,3434.028619
182.23824,300,3434.028624
305.38406,300,3434.02863
355.43658,300,4168.773823
121.229385,300,4168.773904
268.44373,300,4168.773917
573.29315,300,4168.773926
447.33957,300,4168.773933
552.49133,300,4168.77394
323.01306,300,4168.773947
301.11188,300,4168.773954
279.72806,300,4168.77396
398.2436,300,4168.773966
219.59227,300,4168.773974
519.6014,300,4168.77398
206.48883,300,4168.773986
482.90973,300,4168.773992
210.19397,300,4168.773999
103.20483,300,4168.774004
230.60388,300,4168.77401
315.04425,300,4168.774016
564.59595,300,4168.774023
83.503075,300,4168.774028
175.90703,300,4168.774035
278.14542,300,4168.774041
149.67776,300,4168.774047
322.19537,300,4168.774053
64.68818,300,4168.774059
230.75496,300,4168.774065
146.73763,300,4168.774071
475.46857,300,4168.774077
241.10689,300,4168.774083
345.80927,300,4168.774089
509.80267,300,4168.774095
583.4216,300,4168.774101
462.74673,300,4168.774107
191.58731,300,4168.774113
114.17711,300,4168.774119
399.37305,300,4168.774125
242.13348,300,4168.774131
499.12845,300,4168.774137
276.5595,300,4168.774143
256.1832,300,4168.774149
533.2515,300,4168.774155
416.0871,300,4168.77416
444.93384,300,4168.774167
67.46766,300,4168.774172
198.22392,300,4168.77418
528.56305,300,4168.774186
231.94579,300,4168.774191
435.68613,300,4168.774197
423.4402,300,4902.146903
91.505806,300,4902.146978
228.05748,300,4902.146988
647.7189,300,4902.146996
560.73883,300,4902.147002
671.89545,300,4902.147008
344.21063,300,4902.147014
302.5416,300,4902.147021
226.43288,300,4902.147027
362.4594,300,4902.147033
165.59787,300,4902.147039
619.70996,300,4902.147045
131.76245,300,4902.147051
567.1652,300,4902.147057
179.6854,300,4902.147063
54.91304,300,4902.147069
177.02722,300,4902.147074
289.84775,300,4902.14708
635.2143,300,4902.147086
75.61654,300,4902.147092
114.87645,300,4902.147101
126.97636,300,4902.147107
112.17879,300,4902.147113
338.14917,300,4902.147119
52.13733,300,4902.147125
196.07864,300,4902.147131
126.62795,300,4902.147137
546.0243,300,4902.147143
184.47665,300,4902.147149
279.80588,300,4902.147155
616.50323,300,4902.14716
693.96027,300,4902.147166
539.69574,300,4902.147172
169.30873,300,4902.147178
92.7725,300,4902.147184
446.5326,300,4902.14719
278.10486,300,4902.147196
628.74304,300,4902.147201
236.04135,300,4902.147207
209.52946,300,4902.147214
636.8171,300,4902.14722
516.0603,300,4902.147226
501.14813,300,4902.147232
56.015503,300,4902.147238
123.518074,300,4902.147243
593.24255,300,4902.147249
130.36765,300,4902.147255
502.1409,300,4902.147261
526.0565,300,5647.356591
181.27325,300,5647.356668
255.74426,300,5647.356678
685.8453,300,5647.356685
581.47144,300,5647.356692
701.84436,300,5647.356699
427.25238,300,5647.356705
462.74646,300,5647.356711
354.83807,300,5647.356717
398.3048,300,5647.356724
181.27678,300,5647.35673
639.75,300,5647.356736
189.65746,300,5647.356742
614.34515,300,5647.356748
277.1398,300,5647.356755
134.34018,300,5647.356761
273.3754,300,5647.356766
427.37646,300,5647.356772
679.1955,300,5647.356779
137.95642,300,5647.356785
183.23726,300,5647.356791
426.0476,300,5647.356797
166.81833,300,5647.356803
429.18112,300,5647.356809
71.26672,300,5647.356815
296.04395,300,5647.356821
205.73015,300,5647.356827
518.7813,300,5647.356834
307.86392,300,5647.35684
437.68564,300,5647.356846
632.1833,300,5647.356852
755.5714,300,5647.356858
592.5009,300,5647.356864
181.51965,300,5647.35687
137.40906,300,5647.356876
505.43875,300,5647.356882
271.61597,300,5647.356888
661.5999,300,5647.356894
363.54092,300,5647.3569
265.35147,300,5647.356905
650.164,300,5647.356911
483.08038,300,5647.356917
550.07434,300,5647.356924
92.11428,300,5647.356929
210.98581,300,5647.356935
585.96124,300,5647.356941
321.1726,300,5647.356947
563.1643,300,5647.356953
413.12375,300,6373.343368
116.77339,300,6373.343444
193.05891,300,6373.343454
694.871,300,6373.343462
650.8658,300,6373.343469
619.1327,300,6373.343476
329.2681,300,6373.343482
232.6241,300,6373.343488
239.54387,300,6373.343494
430.78815,300,6373.3435
144.56448,300,6373.343506
671.2209,300,6373.343512
156.19235,300,6373.343518
555.5021,300,6373.343524
127.25132,300,6373.343531
92.15229,300,6373.343537
201.49437,300,6373.343543
363.96164,300,6373.343549
698.27356,300,6373.343555
89.122925,300,6373.34356
136.66551,300,6373.343567
27.336136,300,6373.343573
119.22868,300,6373.343578
445.48795,300,6373.343584
55.911842,300,6373.34359
147.1102,300,6373.343596
129.93854,300,6373.343602
543.302,300,6373.343609
145.97874,300,6373.343615
371.89868,300,6373.343621
676.14044,300,6373.343627
663.736,300,6373.343633
649.4311,300,6373.343639
188.18169,300,6373.343646
95.66519,300,6373.343651
577.16315,300,6373.343657
268.4873,300,6373.343663
556.9535,300,6373.343668
277.51123,300,6373.343674
170.13092,300,6373.343679
686.1989,300,6373.343685
480.2455,300,6373.343691
610.50824,300,6373.343698
62.46572,300,6373.343703
138.83131,300,6373.343709
583.10406,300,6373.343715
246.59708,300,6373.343721
625.9864,300,6373.343726
559.1282,300,7089.509485
118.622475,300,7089.509563
221.60786,300,7089.509573
661.28314,300,7089.509581
599.0472,300,7089.509587
624.812,300,7089.509593
304.92587,300,7089.509601
467.7971,300,7089.509607
255.03888,300,7089.509613
456.28018,300,7089.509619
166.9564,300,7089.509626
628.6556,300,7089.509632
186.50026,300,7089.509638
584.3171,300,7089.509644
232.92409,300,7089.50965
89.734795,300,7089.509656
216.88884,300,7089.509662
353.35013,300,7089.509668
661.7597,300,7089.509674
85.46237,300,7089.509679
149.98811,300,7089.509685
208.90001,300,7089.509691
128.68616,300,7089.509697
464.17722,300,7089.509703
59.32622,300,7089.509709
259.63495,300,7089.509715
125.847534,300,7089.509721
543.2107,300,7089.509727
297.3902,300,7089.509733
408.60315,300,7089.509739
631.0839,300,7089.509748
704.3887,300,7089.509755
597.8765,300,7089.509761
182.57726,300,7089.509767
102.69356,300,7089.509772
544.84143,300,7089.509778
230.17378,300,7089.509784
605.2079,300,7089.50979
412.2694,300,7089.509796
198.91281,300,7089.509802
655.6496,300,7089.509807
512.97644,300,7089.509813
571.95776,300,7089.50982
64.26837,300,7089.509826
153.11256,300,7089.509831
597.5047,300,7089.509837
253.06912,300,7089.509843
576.40106,300,7089.509849
