#{"t_start": 1788786353.0462587, "env_id": "None"}
r,l,t
-1355.2942,300,665.507024
404.92932,300,665.507136
474.2616,300,665.507149
166.79451,300,665.507158
429.43723,300,665.507165
149.01399,300,665.507172
320.27957,300,665.507178
280.27646,300,665.507187
-719.7342,300,665.507194
108.59475,300,665.5072
477.87354,300,665.507207
340.37704,300,665.507213
268.45682,300,665.50722
144.21834,300,665.507226
269.03055,300,665.507232
183.05943,300,665.507238
233.69469,300,665.507244
80.926704,300,665.507249
415.926,300,665.507255
159.42657,300,665.507261
331.49136,300,665.507267
167.4138,300,665.507273
99.94355,300,665.507279
185.92432,300,665.507285
229.2994,300,665.507291
484.1026,300,665.507297
83.12834,300,665.507304
125.091995,300,665.507311
227.71716,300,665.507317
120.401596,300,665.507325
225.39249,300,665.507333
-2578.1682,300,665.50734
177.65005,300,665.507346
128.13116,300,665.507353
338.76187,300,665.507359
188.62997,300,665.507365
228.2899,300,665.50737
403.12915,300,665.507377
354.471,300,665.507383
329.66367,300,665.507388
118.88176,300,665.507394
-1143.2435,300,665.5074
266.70212,300,665.507406
111.697586,300,665.507412
217.17972,300,665.507418
204.95042,300,665.507424
102.90872,300,665.50743
457.72144,300,665.507436
66.77105,300,1316.642234
242.2909,300,1316.642322
278.05692,300,1316.642332
167.11139,300,1316.642339
229.8047,300,1316.642345
148.21053,300,1316.642351
190.76634,300,1316.642358
188.76053,300,1316.642363
83.47519,300,1316.64237
142.74583,300,1316.642377
293.0348,300,1316.642384
196.30339,300,1316.64239
217.6771,300,1316.642396
156.48581,300,1316.642402
160.94733,300,1316.642408
166.12825,300,1316.642414
194.25272,300,1316.642419
108.26736,300,1316.642425
230.2804,300,1316.642431
118.3352,300,1316.642437
242.24077,300,1316.642442
124.83371,300,1316.642449
68.638016,300,1316.642455
150.48328,300,1316.64246
183.79779,300,1316.642466
268.3885,300,1316.642472
63.881676,300,1316.642478
121.889465,300,1316.642484
150.09904,300,1316.64249
101.53928,300,1316.642497
156.26486,300,1316.642502
49.31093,300,1316.642508
129.13835,300,1316.642514
93.294365,300,1316.642519
236.45993,300,1316.642525
139.42966,300,1316.642531
195.70702,300,1316.642536
228.01454,300,1316.642547
269.70438,300,1316.642553
206.32182,300,1316.642559
97.487526,300,1316.642564
80.25577,300,1316.64257
172.61852,300,1316.642576
117.93458,300,1316.642581
219.5389,300,1316.642587
141.78737,300,1316.642593
126.62114,300,1316.642599
253.80449,300,1316.642605
136.91736,300,1972.309591
420.17957,300,1972.309675
399.12106,300,1972.309687
295.45056,300,1972.309694
393.97916,300,1972.3097
302.19852,300,1972.309706
430.47464,300,1972.309713
405.79486,300,1972.309719
170.93242,300,1972.309726
269.7145,300,1972.309731
390.95563,300,1972.309738
426.35587,300,1972.309744
438.11618,300,1972.309751
296.53748,300,1972.309757
344.652,300,1972.309762
297.74615,300,1972.309768
301.25836,300,1972.309774
230.20108,300,1972.30978
407.71085,300,1972.309786
259.13205,300,1972.309792
406.63593,300,1972.309798
264.93225,300,1972.309804
146.27815,300,1972.30981
270.17188,300,1972.309816
280.3126,300,1972.309822
407.63528,300,1972.309829
126.856804,300,1972.309835
235.12167,300,1972.309841
300.09467,300,1972.309847
221.38348,300,1972.309853
330.58673,300,1972.309859
-2552.0923,300,1972.309865
265.227,300,1972.309871
198.8585,300,1972.309877
252.52325,300,1972.309883
273.02686,300,1972.309889
344.54056,300,1972.309895
388.9165,300,1972.3099
429.81146,300,1972.309906
415.21375,300,1972.309911
26.352774,300,1972.309917
169.11354,300,1972.309923
399.73248,300,1972.309929
-385.11115,300,1972.309934
428.89856,300,1972.30994
320.54507,300,1972.309946
260.17264,300,1972.309952
382.32117,300,1972.309958
-1404.1139,300,2625.135426
506.45236,300,2625.135518
535.599,300,2625.135529
177.21889,300,2625.135536
522.23065,300,2625.135548
142.90814,300,2625.135555
408.0101,300,2625.135562
395.76794,300,2625.135569
-749.52277,300,2625.135575
115.70522,300,2625.135585
530.3729,300,2625.135593
455.0385,300,2625.135599
213.34734,300,2625.135605
153.1018,300,2625.135611
348.84967,300,2625.135617
167.60919,300,2625.135623
256.99063,300,2625.135629
