#{"t_start": 1788796152.3535786, "env_id": "None"}
r,l,t
778.73926,300,3477.165696
748.80853,300,3477.165703
769.708,300,3477.165709
720.2899,300,3477.165716
794.68256,300,3477.165722
762.9752,300,3477.165728
506.62805,300,3477.165734
675.8455,300,3477.16574
775.09467,300,3477.165746
797.5152,300,3477.165752
769.05145,300,3477.165759
737.99677,300,3477.165765
806.1428,300,3477.165771
741.2096,300,3477.165776
753.8909,300,3477.165782
552.9117,300,3477.165787
769.94666,300,3477.165793
580.0055,300,3477.165799
775.47925,300,3477.165805
604.8843,300,3477.165811
433.76862,300,3477.165817
720.32947,300,3477.165824
758.49506,300,3477.16583
774.9811,300,3477.165836
457.87006,300,3477.165849
632.3772,300,3477.165856
801.9351,300,3477.165862
622.40784,300,3477.165867
753.7756,300,3477.165873
298.8398,300,3477.165879
412.36954,300,3477.165886
562.70807,300,3477.165892
774.6253,300,3477.165898
731.49164,300,3477.165903
760.19586,300,3477.165909
778.43616,300,3477.165915
768.8494,300,3477.165921
805.52856,300,3477.165926
767.5617,300,3477.165932
379.53226,300,3477.165938
764.46436,300,3477.165945
799.4318,300,3477.16595
777.17224,300,3477.165956
743.69476,300,3477.165962
735.49695,300,3477.165968
775.93756,300,3477.165974
308.85953,300,4176.25077
759.132,300,4176.250864
769.37256,300,4176.250875
741.42535,300,4176.250884
767.63336,300,4176.25089
713.57,300,4176.250896
778.57025,300,4176.250902
752.9461,300,4176.250908
533.8691,300,4176.250915
672.5934,300,4176.250921
762.3057,300,4176.250927
784.61316,300,4176.250933
768.5887,300,4176.25094
738.5056,300,4176.250946
799.4246,300,4176.250953
734.8168,300,4176.250958
742.67554,300,4176.250965
542.44794,300,4176.25097
768.6307,300,4176.250976
583.089,300,4176.250982
771.71185,300,4176.250988
592.4009,300,4176.250994
527.6018,300,4176.251001
723.8212,300,4176.251007
758.7886,300,4176.251013
763.67737,300,4176.251019
470.144,300,4176.251025
594.79443,300,4176.251031
791.8604,300,4176.251037
613.56274,300,4176.251043
747.3222,300,4176.251049
397.51297,300,4176.251055
430.496,300,4176.251061
563.6768,300,4176.251067
772.9059,300,4176.251073
739.6576,300,4176.251079
761.6236,300,4176.251085
775.4581,300,4176.25109
747.06805,300,4176.251096
793.96497,300,4176.251102
776.038,300,4176.251109
367.86612,300,4176.251114
760.1519,300,4176.251121
787.8116,300,4176.251127
769.66504,300,4176.251133
734.1274,300,4176.251139
726.2885,300,4176.251145
768.1127,300,4176.251151
375.72516,300,4856.782493
767.029,300,4856.782578
776.4382,300,4856.78259
680.84436,300,4856.782598
775.36566,300,4856.782604
732.49426,300,4856.78261
787.0067,300,4856.782617
748.10236,300,4856.782623
490.18976,300,4856.782629
679.9815,300,4856.782635
771.49115,300,4856.782641
791.342,300,4856.782647
775.97754,300,4856.782654
701.6228,300,4856.78266
792.1341,300,4856.782666
749.7307,300,4856.782672
757.1024,300,4856.782678
519.44415,300,4856.782684
777.5765,300,4856.78269
533.6032,300,4856.782696
780.8536,300,4856.782702
565.5244,300,4856.782708
508.9835,300,4856.782715
742.1879,300,4856.782721
736.27136,300,4856.782731
771.5662,300,4856.782738
481.08514,300,4856.782744
603.7086,300,4856.782751
794.4091,300,4856.782757
611.87354,300,4856.782763
761.54974,300,4856.782768
440.56897,300,4856.782774
380.01724,300,4856.782781
547.8375,300,4856.782787
774.91656,300,4856.782793
743.0494,300,4856.782799
763.6532,300,4856.782804
776.0104,300,4856.78281
764.474,300,4856.782816
791.07117,300,4856.782823
778.83563,300,4856.782829
242.0032,300,4856.782835
769.8828,300,4856.782847
787.05396,300,4856.782853
777.67334,300,4856.782859
748.7327,300,4856.782865
742.9735,300,4856.782871
775.53534,300,4856.782876
375.63116,300,5544.491709
687.001,300,5544.491795
749.5316,300,5544.491806
749.92914,300,5544.491812
765.9859,300,5544.49182
727.7958,300,5544.491827
795.26904,300,5544.491833
727.48016,300,5544.491839
554.75793,300,5544.49185
683.1643,300,5544.491857
712.8298,300,5544.491863
798.5471,300,5544.491869
766.5646,300,5544.491877
743.1476,300,5544.491883
805.06964,300,5544.491889
747.1375,300,5544.491895
755.53284,300,5544.491902
501.81238,300,5544.491908
757.21533,300,5544.491914
497.24063,300,5544.49192
766.1528,300,5544.491926
576.9443,300,5544.491932
468.1303,300,5544.49194
726.7349,300,5544.491946
762.5076,300,5544.491952
719.44,300,5544.491958
506.78656,300,5544.491965
570.52673,300,5544.491971
792.7611,300,5544.491977
615.1077,300,5544.491983
759.278,300,5544.491989
461.3511,300,5544.491995
361.80118,300,5544.492002
512.66675,300,5544.492008
769.5691,300,5544.492014
737.61096,300,5544.49202
761.88696,300,5544.492026
758.3899,300,5544.492032
677.8591,300,5544.492038
813.72925,300,5544.492044
785.7927,300,5544.49205
406.67188,300,5544.492055
766.1847,300,5544.492062
788.2306,300,5544.492068
773.5161,300,5544.492073
745.6797,300,5544.492079
738.8004,300,5544.492085
754.4036,300,5544.492091
403.1873,300,6223.13531
716.18756,300,6223.135395
756.1218,300,6223.135406
751.46765,300,6223.135414
753.996,300,6223.135421
724.1565,300,6223.135427
790.03754,300,6223.135433
743.22314,300,6223.13544
488.7913,300,6223.135447
665.07056,300,6223.135453
740.039,300,6223.135459
790.70636,300,6223.135465
758.1011,300,6223.135472
745.1794,300,6223.135479
801.9966,300,6223.135485
739.977,300,6223.135492
756.64307,300,6223.135497
505.0713,300,6223.135504
758.2642,300,6223.13551
488.49435,300,6223.135516
758.9877,300,6223.135522
569.6188,300,6223.135528
512.58344,300,6223.135535
720.7047,300,6223.135541
762.05865,300,6223.135546
750.8895,300,6223.135553
458.8117,300,6223.13556
577.77545,300,6223.135566
793.35504,300,6223.135572
575.17346,300,6223.135578
752.7277,300,6223.135584
412.9653,300,6223.135589
357.86273,300,6223.135597
539.95776,300,6223.135603
766.4922,300,6223.135609
739.00494,300,6223.135614
759.05225,300,6223.13562
752.7354,300,6223.135626
715.09436,300,6223.135632
809.49146,300,6223.135637
788.4858,300,6223.135643
433.7859,300,6223.135649
762.9533,300,6223.135657
783.053,300,6223.135664
761.5952,300,6223.13567
742.1937,300,6223.135676
738.8938,300,6223.135682
751.72864,300,6223.135688
370.4544,300,6899.446622
697.69916,300,6899.446704
716.3352,300,6899.446715
723.7318,300,6899.446722
711.6819,300,6899.446729
712.46344,300,6899.446734
723.4212,300,6899.446742
686.80963,300,6899.446748
460.2944,300,6899.446754
654.2024,300,6899.44676
711.3185,300,6899.446767
732.4258,300,6899.446772
723.8181,300,6899.446779
705.8989,300,6899.446785
776.5381,300,6899.446791
725.2737,300,6899.446797
722.83905,300,6899.446802
499.06992,300,6899.446808
708.9027,300,6899.446814
476.29688,300,6899.44682
725.81335,300,6899.446826
529.1763,300,6899.446832
480.4002,300,6899.446839
696.43756,300,6899.446851
719.8691,300,6899.446857
713.2771,300,6899.446863
431.17935,300,6899.446869
573.3643,300,6899.446875
756.9846,300,6899.446881
532.4823,300,6899.446887
726.83246,300,6899.446892
402.4392,300,6899.446898
427.3782,300,6899.446905
534.1799,300,6899.446911
728.3419,300,6899.446917
676.66174,300,6899.446923
719.3673,300,6899.446932
715.13586,300,6899.446938
707.5602,300,6899.446944
770.0341,300,6899.44695
730.7332,300,6899.446956
434.20493,300,6899.446962
722.41846,300,6899.446969
734.8095,300,6899.446975
719.0649,300,6899.446981
714.44025,300,6899.446987
716.3936,300,6899.446992
725.5375,300,6899.446998
