#{"t_start": 1788795441.2245333, "env_id": "None"}
r,l,t
668.96924,300,664.653172
366.91034,300,664.653274
637.62445,300,664.653286
386.87454,300,664.653294
563.4654,300,664.653301
557.0098,300,664.653308
189.36984,300,664.653314
313.54376,300,664.653323
676.4083,300,664.65333
635.89453,300,664.653337
689.3394,300,664.653343
404.64023,300,664.653349
407.4127,300,664.653357
395.4877,300,664.653362
499.15216,300,664.653368
259.3246,300,664.653374
642.65765,300,664.65338
262.56088,300,664.653386
605.2256,300,664.653392
309.2688,300,664.653398
145.22995,300,664.653404
296.81168,300,664.65341
388.13342,300,664.653433
686.1833,300,664.65344
136.2442,300,664.653445
77.83164,300,664.653452
302.83176,300,664.653458
143.1246,300,664.653466
503.59778,300,664.653472
86.04935,300,664.653478
337.01718,300,664.653484
183.87968,300,664.65349
601.5528,300,664.653497
330.2239,300,664.653503
438.4936,300,664.653509
672.854,300,664.653515
722.3642,300,664.653522
620.06165,300,664.653528
89.709465,300,664.653535
141.71951,300,664.653541
591.9249,300,664.653546
137.42276,300,664.653552
662.5474,300,664.653559
427.71716,300,664.653565
337.16055,300,664.653571
675.61115,300,664.653576
492.72876,300,664.653582
601.22406,300,664.653588
683.9883,300,1310.478815
421.32227,300,1310.478909
663.56305,300,1310.478921
365.7716,300,1310.478928
604.1168,300,1310.478934
581.5375,300,1310.478941
-581.05023,300,1310.478947
307.8848,300,1310.478953
688.4153,300,1310.47896
639.5106,300,1310.478966
568.44696,300,1310.478974
413.03903,300,1310.47898
509.95255,300,1310.478987
433.93277,300,1310.478993
528.57947,300,1310.479
237.77693,300,1310.479006
659.56213,300,1310.479012
272.10458,300,1310.479018
616.995,300,1310.479025
355.69592,300,1310.479031
-177.94348,300,1310.479037
355.1816,300,1310.479043
469.05316,300,1310.47905
695.41266,300,1310.479056
-1378.3998,300,1310.479062
196.41016,300,1310.479069
454.07364,300,1310.479075
-137.1657,300,1310.479081
516.9632,300,1310.479088
-2996.6377,300,1310.479094
375.1502,300,1310.4791
214.57649,300,1310.479106
575.43195,300,1310.479113
412.51788,300,1310.479119
489.54697,300,1310.479125
669.7696,300,1310.479131
618.64734,300,1310.479137
636.95764,300,1310.479142
261.18176,300,1310.479148
-1107.1432,300,1310.479154
605.76605,300,1310.47916
252.63002,300,1310.479165
568.0636,300,1310.479173
471.46786,300,1310.479179
311.40933,300,1310.479185
681.8365,300,1310.47919
445.6592,300,1310.479196
620.81464,300,1310.479202
657.97406,300,1964.719459
316.8657,300,1964.719541
625.9616,300,1964.719553
311.5809,300,1964.71956
566.7272,300,1964.719566
561.2182,300,1964.719572
-595.4249,300,1964.719578
274.2517,300,1964.719584
672.0647,300,1964.71959
605.8425,300,1964.719596
611.43604,300,1964.719602
340.60663,300,1964.719609
501.07632,300,1964.719615
344.4192,300,1964.719622
494.01233,300,1964.719628
213.91278,300,1964.719634
638.6536,300,1964.71964
196.43478,300,1964.719646
592.32385,300,1964.719652
204.11656,300,1964.719658
101.71297,300,1964.719664
262.82724,300,1964.71967
408.17178,300,1964.719676
667.7692,300,1964.719683
-1306.1385,300,1964.719689
179.99812,300,1964.719696
304.877,300,1964.719702
136.44904,300,1964.719708
486.02682,300,1964.719714
-2933.765,300,1964.71972
205.68726,300,1964.719726
126.99905,300,1964.719732
604.1923,300,1964.71974
241.58824,300,1964.719746
414.7267,300,1964.719752
630.01465,300,1964.719758
694.1806,300,1964.719764
595.8824,300,1964.719769
208.08653,300,1964.719775
124.22106,300,1964.719781
555.2653,300,1964.719787
184.11134,300,1964.719793
578.68176,300,1964.7198
382.0477,300,1964.719806
270.6173,300,1964.719812
652.56085,300,1964.719818
325.59387,300,1964.719824
579.283,300,1964.71983
618.99445,300,2620.757049
328.19214,300,2620.757136
596.2483,300,2620.757149
309.68942,300,2620.757157
544.12463,300,2620.757163
511.64514,300,2620.757169
104.173454,300,2620.757176
243.53693,300,2620.757182
638.3485,300,2620.757188
571.7308,300,2620.757194
599.8876,300,2620.757201
337.9242,300,2620.75721
447.8444,300,2620.757217
359.69043,300,2620.757224
459.55054,300,2620.75723
188.8475,300,2620.757235
603.3256,300,2620.757241
175.82857,300,2620.757247
565.0382,300,2620.757252
263.3847,300,2620.757258
79.54115,300,2620.757264
270.87057,300,2620.75727
383.3169,300,2620.757277
629.407,300,2620.757283
65.46997,300,2620.757289
156.67957,300,2620.757295
371.15256,300,2620.757301
129.45412,300,2620.757307
462.49402,300,2620.757313
51.277172,300,2620.757319
309.37808,300,2620.757325
131.90475,300,2620.757331
540.2962,300,2620.757337
341.46356,300,2620.757343
413.214,300,2620.757349
598.9314,300,2620.757355
654.1626,300,2620.757361
573.8159,300,2620.757366
210.7319,300,2620.757372
94.39383,300,2620.757378
529.6317,300,2620.757383
279.28604,300,2620.757389
594.35803,300,2620.757396
416.6205,300,2620.757401
256.66122,300,2620.757407
621.42566,300,2620.75742
452.2154,300,2620.757426
552.30817,300,2620.757432
708.06226,300,3263.687917
380.30368,300,3263.688002
687.1987,300,3263.688014
383.22028,300,3263.68802
626.75085,300,3263.688027
630.63257,300,3263.688034
-967.6614,300,3263.68804
325.56415,300,3263.688046
718.3772,300,3263.688053
667.43134,300,3263.688059
681.11304,300,3263.688065
446.94833,300,3263.688071
564.8277,300,3263.688078
419.1391,300,3263.688084
524.8196,300,3263.68809
254.53592,300,3263.688095
688.19055,300,3263.688102
234.98904,300,3263.688108
633.24365,300,3263.688114
359.37195,300,3263.68812
132.18835,300,3263.688126
347.7288,300,3263.688132
492.9705,300,3263.688139
719.2399,300,3263.688146
-1407.6841,300,3263.688152
237.93608,300,3263.688158
449.76294,300,3263.688164
186.57007,300,3263.68817
523.5627,300,3263.688177
-3067.9802,300,3263.688182
379.01416,300,3263.688189
205.37012,300,3263.688195
604.4669,300,3263.688202
414.66483,300,3263.688208
482.4322,300,3263.688214
694.62335,300,3263.688219
740.20557,300,3263.688225
663.8762,300,3263.688231
287.3313,300,3263.688237
146.41777,300,3263.688243
611.0946,300,3263.688248
355.83444,300,3263.688254
680.8036,300,3263.688261
479.62335,300,3263.688267
324.33417,300,3263.688273
716.3412,300,3263.688279
536.5069,300,3263.688285
637.3061,300,3263.688291
702.15857,300,3910.351478
414.61194,300,3910.351566
675.55255,300,3910.351577
402.96027,300,3910.351585
632.7154,300,3910.351592
589.7607,300,3910.351599
155.57208,300,3910.351605
321.7751,300,3910.351611
704.0661,300,3910.351618
660.7483,300,3910.351624
670.0615,300,3910.35163
504.85153,300,3910.351636
532.0393,300,3910.351644
429.16055,300,3910.35165
556.2593,300,3910.351656
249.43901,300,3910.351662
684.3463,300,3910.351669
270.98947,300,3910.351675
640.7792,300,3910.351681
345.92484,300,3910.351687
125.12809,300,3910.351693
354.16223,300,3910.351699
479.86176,300,3910.351706
703.1335,300,3910.351712
113.91176,300,3910.351718
211.17995,300,3910.351725
466.83936,300,3910.351731
168.22841,300,3910.351737
517.57263,300,3910.351744
82.472824,300,3910.35175
371.2306,300,3910.351756
181.55664,300,3910.351762
637.2858,300,3910.351769
408.39795,300,3910.351775
494.38678,300,3910.351781
691.61206,300,3910.351786
720.778,300,3910.351792
655.6888,300,3910.351798
304.75424,300,3910.351804
127.47501,300,3910.35181
617.8843,300,3910.351816
